Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JAN,18,Batchtown,1,5,108216.43,100055.47,8160.96,31972,23811.04,8160.96,2448.33,2040.27,408.06
JAN,18,Bath,1,3,51572.31,50841.17,731.14,18062,17330.86,731.14,219.37,182.81,36.56
JAN,18,Beach Park,4,19,919108.82,851745.86,67362.96,317208,249875.05,67332.95,20200.08,16833.4,3366.68
JAN,18,Beardstown,11,52,1812533.48,1665101.33,147432.15,533592,386159.11,147432.89,44230.6,36858.82,7371.78
JAN,18,Beaverville,2,5,0,0,0,0,0,0,0,0,0
JAN,18,Beckemeyer,2,10,499123.34,450498.96,48624.38,163154,114529.88,48624.12,14587.27,12156.06,2431.21
JAN,18,Bedford Park,5,23,2301719.52,2108864.22,192855.3,719008,526196.54,192811.46,57843.67,48203.07,9640.6
JAN,18,Beecher,9,40,1227040.65,1128413.99,98626.66,406799,308171.86,98627.14,29588.38,24656.99,4931.39
JAN,18,Belgium,2,9,364403.4,332363.4,32040,101802,69762,32040,9612.13,8010.11,1602.02
JAN,18,Belleville,29,131,5733819.85,5290619.85,443200,1793968,1350766.32,443201.68,132961.83,110801.55,22160.28
JAN,18,Bellevue,3,15,446309.18,408996.3,37312.88,151670,114356.87,37313.13,11194.12,9328.44,1865.68
JAN,18,Bellwood,2,8,324297.89,294233.94,30063.95,108258,78194.05,30063.95,9019.33,7516.12,1503.21
JAN,18,Belvidere,21,101,6310582.31,5761827.72,548754.59,1912103,1363360.94,548742.06,164623.66,137186.41,27437.25
JAN,18,Bement,4,18,357188.56,323087.79,34100.77,123243,89142.08,34100.92,10230.36,8525.3,1705.06
JAN,18,Benld,4,19,348438.05,322331.09,26106.96,102019,75912.58,26106.42,7832.07,6526.72,1305.35
JAN,18,Bensenville,6,28,1275260.3,1177812.22,97448.08,392480,295031.62,97448.38,29234.7,24362.25,4872.45
JAN,18,Benson,2,7,192907.39,182828.18,10079.21,54192,44112.79,10079.21,3023.77,2519.81,503.96
JAN,18,Benton,12,56,1824348.93,1689067.8,135281.13,529132,393871.01,135260.99,40578.73,33815.62,6763.11
JAN,18,Berkeley,6,28,1756344.26,1615670.6,140673.66,533344,392670.24,140673.76,42202.44,35168.71,7033.73
JAN,18,Berwyn,54,243,12310680.39,11293109.29,1017571.1,3946182,2928612.02,1017569.98,305273.3,254394.46,50878.84
JAN,18,Bethalto,3,11,428009.75,395864.46,32145.29,107144,74998.69,32145.31,9643.81,8036.52,1607.29
JAN,18,Bethany,1,5,65491.64,64695.67,795.97,23001,22204.85,796.15,238.87,199.05,39.82
JAN,18,Big Rock,1,4,77969.65,70845.31,7124.34,28053,20928.66,7124.34,2137.35,1781.12,356.23
JAN,18,Bishop Hill,1,3,50594.98,43666.88,6928.1,13048,6090.54,6957.46,2087.27,1739.39,347.88
JAN,18,Blandinsville,3,9,208083.36,191661.27,16422.09,60748,44325.46,16422.54,4926.89,4105.75,821.14
JAN,18,Bloomingdale,7,24,1139734.61,1046240.7,93493.91,360336,266851.99,93484.01,28045.47,23371.24,4674.23
JAN,18,Bloomington,56,253,15533902.94,14311135.48,1222767.46,4937786,3714832.04,1222953.96,366888.65,305740.64,61148.01
JAN,18,Blue Island,25,110,5053531.36,4631586.96,421944.4,1658741,1236796.6,421944.4,126584.38,105487,21097.38
