Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
FEB,20,Bartlett,17,88,5273071.53,4828355.87,444715.66,1659436,1214721.21,444714.79,146755.64,124519.95,22235.69
FEB,20,Bartonville,15,74,3393332.37,3131208.51,262123.86,1084057,821650.47,262406.53,86594.1,73473.77,13120.33
FEB,20,Basco,1,3,137878.45,125996.3,11882.15,48362,36479.65,11882.35,3921.19,3327.07,594.12
FEB,20,Batavia,6,30,1582364.15,1444118.52,138245.63,508110,369865.47,138244.53,45620.7,38708.49,6912.21
FEB,20,Batchtown,1,5,55745.13,54038.96,1706.17,15724,14017.83,1706.17,562.99,477.69,85.3
FEB,20,Bath,3,10,124663.31,114822.46,9840.85,42196,32355.07,9840.93,3247.47,2755.44,492.03
FEB,20,Bay View Gardens,1,5,130836.21,115867.72,14968.49,44377,29408.52,14968.48,4939.61,4191.19,748.42
FEB,20,Beach Park,4,20,1727379.24,1572898.16,154481.08,629948,475492.74,154455.26,50970.32,43247.55,7722.77
FEB,20,Beardstown,12,56,2460159.9,2244875.25,215284.65,721161,505876.52,215284.48,71044.09,60279.84,10764.25
FEB,20,Beaverville,1,5,157439.51,145999.56,11439.95,50889,39448.19,11440.81,3775.51,3203.46,572.05
FEB,20,Beckemeyer,2,10,568580.74,515221.72,53359.02,196609,143249.98,53359.02,17608.56,14940.6,2667.96
FEB,20,Bedford Park,8,39,4495087.71,4108791.29,386296.42,1535677,1149594.49,386082.51,127407.15,108103.04,19304.11
FEB,20,Beecher,9,42,1262444.26,1170559.9,91884.36,399661,307776.11,91884.89,30321.9,25727.66,4594.24
FEB,20,Belgium,2,10,666486.14,618121.94,48364.2,231242,182877.65,48364.35,15960.26,13542.03,2418.23
FEB,20,Belleville,35,172,7052797.3,6488448.32,564348.98,2293842,1729477.9,564364.1,186240.38,158022.19,28218.19
FEB,20,Bellevue,3,15,743531.56,692870.96,50660.6,247936,197275.4,50660.6,16718.03,14184.99,2533.04
FEB,20,Bellwood,2,8,205751.71,187587.26,18164.45,75372,57207.6,18164.4,5994.29,5086.07,908.22
FEB,20,Belvidere,29,156,7701924.63,7058807.23,643117.4,2546152,1903055.28,643096.72,212222.05,180067.27,32154.78
FEB,20,Bement,4,18,438901.7,403766.94,35134.76,142970,107855.24,35114.76,11587.95,9832.21,1755.74
FEB,20,Benld,4,19,343286.27,310976.47,32309.8,117534,85224.63,32309.37,10662.03,9046.56,1615.47
FEB,20,Bensenville,9,48,2892984.79,2658045.92,234938.87,912368,677428.8,234939.2,77529.98,65783.02,11746.96
FEB,20,Benson,1,4,130221.06,118818.5,11402.56,38631,27228.89,11402.11,3762.75,3192.64,570.11
FEB,20,Benton,15,71,2036194.82,1875951.83,160242.99,636695,476453.27,160241.73,52880.08,44867.94,8012.14
FEB,20,Berkeley,6,32,2248858.79,2078994.22,169864.57,729624,559737.58,169886.42,56062.47,47568.14,8494.33
FEB,20,Berwyn,57,271,13882215.84,12723546.73,1158669.11,4879462,3720788.79,1158673.21,382362.3,324428.63,57933.67
FEB,20,Bethalto,6,32,963723.24,874355.08,89368.16,321821,232453.14,89367.86,29491.43,25023.03,4468.4
FEB,20,Bethany,2,9,134299.54,122777.4,11522.14,45288,33765.71,11522.29,3802.4,3226.28,576.12
FEB,20,Big Rock,1,4,82200.05,76812.29,5387.76,27521,22133.24,5387.76,1777.97,1508.58,269.39
FEB,20,Bishop Hill,1,3,56211.24,51008.55,5202.69,19236,14025.16,5210.84,1719.59,1459.05,260.54
FEB,20,Blandinsville,3,9,249874.92,225655.47,24219.45,78776,54556.81,24219.19,7992.26,6781.3,1210.96
FEB,20,Bloomingdale,8,34,1536954.91,1394496.87,142458.04,514496,372037.52,142458.48,47011.42,39888.47,7122.95
FEB,20,Bloomington,53,246,18195647.75,16739759.21,1455888.54,5809011,4353411.54,1455599.46,480347.64,407567.7,72779.94
FEB,20,Blue Island,29,143,6927582.77,6309972.5,617610.27,2481797,1864234.55,617562.45,203795.38,172917.31,30878.07
FEB,20,Blue Mound,2,10,301782.33,278851.45,22930.88,104188,81257.12,22930.88,7567.15,6420.62,1146.53
FEB,20,Bluffs,1,5,258116.92,242128.19,15988.73,81081,65092.27,15988.73,5276.25,4476.82,799.43
FEB,20,Bond County,2,8,70048.06,64615.92,5432.14,24802,19369.67,5432.33,1792.67,1521.06,271.61
FEB,20,Boone County,6,32,1313118.19,1200289.39,112828.8,433158,320304.58,112853.42,37241.53,31598.88,5642.65
FEB,20,Bourbonnais,5,27,1326375.58,1222300.9,104074.68,501926,397850.66,104075.34,34344.81,29141.06,5203.75
FEB,20,Bowen,2,7,82262.67,73218.56,9044.11,25741,16696.93,9044.07,2984.57,2532.36,452.21
FEB,20,Braceville,1,5,126764.74,117152.6,9612.14,36992,27379.75,9612.25,3172.05,2691.44,480.61
FEB,20,Bradford,2,9,252527.34,240414.16,12113.18,85498,73384.82,12113.18,3997.31,3391.66,605.65
FEB,20,Bradley,20,98,6161918.43,5671112.9,490805.53,2030214,1539360.74,490853.26,161981.53,137438.86,24542.67
FEB,20,Braidwood,4,21,942637.82,877178.19,65459.63,297082,231622.33,65459.67,21601.75,18328.77,3272.98
FEB,20,Breese,11,47,1464206.11,1358887.62,105318.49,464909,359591.24,105317.76,34754.77,29488.92,5265.85
FEB,20,Bridgeport,5,19,502120.54,464988.58,37131.96,133308,96176.3,37131.7,12253.44,10396.86,1856.58
FEB,20,Bridgeview,29,154,8528334.52,7761519.06,766815.46,2894444,2127073.71,767370.29,253232.52,214863.96,38368.56
FEB,20,Brighton,1,4,179814.89,162955,16859.89,50288,33428.11,16859.89,5563.73,4720.74,842.99
