Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
AUG,19,Bartonville,15,73,3375872,3123435.55,252436.45,1096074,843638.77,252435.23,83303.74,70681.97,12621.77
AUG,19,Basco,1,3,144717.66,131450.85,13266.81,48288,35021.19,13266.81,4378.05,3714.71,663.34
AUG,19,Batavia,7,35,1901011.75,1742576.82,158434.93,593279,434845.06,158433.94,52283.15,44361.46,7921.69
AUG,19,Batchtown,1,5,161780.27,151247.04,10533.23,44842,34308.77,10533.23,3475.98,2949.32,526.66
AUG,19,Bath,3,10,170514.91,156961.81,13553.1,57084,43530.77,13553.23,4472.5,3794.86,677.64
AUG,19,Bay View Gardens,1,5,81892.46,69568.75,12323.71,31732,19408.29,12323.71,4066.8,3450.61,616.19
AUG,19,Beach Park,5,24,1664756.18,1516588.07,148168.11,600767,452618.41,148148.59,48889.02,41481.6,7407.42
AUG,19,Beardstown,12,55,2228410.8,2040133.83,188276.97,650471,462192.42,188278.58,62131.78,52717.87,9413.91
AUG,19,Beaverville,1,5,226123.11,206275.37,19847.74,65508,45660.26,19847.74,6549.71,5557.33,992.38
AUG,19,Beckemeyer,2,10,555800.78,506142.48,49658.3,183710,134036.54,49673.46,16392.29,13908.6,2483.69
AUG,19,Bedford Park,7,33,4089395.85,3739642.46,349753.39,1355390,1005400.14,349989.86,115496.75,97997.25,17499.5
AUG,19,Beecher,9,39,1430682.98,1308150.89,122532.09,491600,369066.69,122533.31,40436.17,34309.48,6126.69
AUG,19,Belgium,2,9,561849.77,507217.81,54631.96,176261,121629.04,54631.96,18028.55,15296.95,2731.6
AUG,19,Belleville,35,161,6309319.82,5777234.91,532084.91,2069596,1537473.89,532122.11,175599.9,148993.84,26606.06
AUG,19,Bellevue,4,20,915474.07,854776.89,60697.18,309933,249235.81,60697.19,20030.11,16995.26,3034.85
AUG,19,Bellwood,2,8,290548.88,268588.32,21960.56,93584,71623.84,21960.16,7246.83,6148.83,1098
AUG,19,Belvidere,29,142,7570983.92,6910940.08,660043.84,2427586,1767539.32,660046.68,217815.77,184813.38,33002.39
AUG,19,Bement,4,18,472462.05,429022.06,43439.99,161171,117670.21,43500.79,14355.23,12180.19,2175.04
AUG,19,Benld,4,19,380334.59,343933.33,36401.26,132200,95798.64,36401.36,12012.38,10192.31,1820.07
AUG,19,Bensenville,7,35,2527577.67,2319812.12,207765.55,849539,641773.87,207765.13,68562.32,58174.08,10388.24
AUG,19,Benson,1,4,136817.84,124858.38,11959.46,39627,27668.29,11958.71,3946.38,3348.44,597.94
AUG,19,Benton,13,61,1702782.59,1559836.6,142945.99,546582,403636.77,142945.23,47171.97,40024.69,7147.28
AUG,19,Berkeley,6,30,2141057.12,1957948.89,183108.23,687363,504255.1,183107.9,60425.62,51270.21,9155.41
AUG,19,Berwyn,58,269,13686106.55,12510571.13,1175535.42,4763281,3587740.7,1175540.3,387927.94,329150.97,58776.97
AUG,19,Bethalto,5,24,938665.54,869297.05,69368.49,283984,214614.47,69369.53,22891.84,19423.37,3468.47
AUG,19,Bethany,1,5,125284.53,116674.86,8609.67,43798,35188.24,8609.76,2841.21,2410.72,430.49
AUG,19,Big Rock,1,4,155060.5,141895.04,13165.46,49768,36602.54,13165.46,4344.57,3686.3,658.27
AUG,19,Bishop Hill,1,3,88020.75,84111.87,3908.88,28366,24457.12,3908.88,1289.93,1094.49,195.44
AUG,19,Blandinsville,3,9,184163.57,165106.76,19056.81,58666,39609.44,19056.56,6288.63,5335.81,952.82
AUG,19,Bloomingdale,6,25,1399314.61,1286617.67,112696.94,467040,354343.06,112696.94,37190,31555.13,5634.87
AUG,19,Bloomington,52,243,17122908.33,15714834.09,1408074.24,5504433,4096644.81,1407788.19,464570.08,394180.68,70389.4
AUG,19,Blue Island,29,138,7232761.6,6635091.04,597670.56,2509005,1911449.14,597555.86,197193.32,167315.56,29877.76
AUG,19,Blue Mound,2,10,286211.08,255807.68,30403.4,105656,75252.5,30403.5,10033.15,8512.98,1520.17
AUG,19,Bluffs,1,5,273006.37,247204.06,25802.31,85920,60117.69,25802.31,8514.85,7224.72,1290.13
AUG,19,Bond County,2,8,90946.96,82717.94,8229.02,32832,24602.97,8229.03,2715.61,2304.16,411.45
AUG,19,Boone County,7,31,1229357.55,1114918.38,114439.17,406293,291854.47,114438.53,37764.72,32042.78,5721.94
AUG,19,Bourbonnais,5,23,840911.36,767771.59,73139.77,322322,249181.89,73140.11,24136.05,20479.08,3656.97
AUG,19,Bowen,2,7,28761.19,25667.8,3093.39,9710,6616.41,3093.59,1020.91,866.23,154.68
AUG,19,Braceville,1,5,185807.69,170772.28,15035.41,50284,35248.74,15035.26,4961.69,4209.92,751.77
AUG,19,Bradford,3,12,222146.98,204618.57,17528.41,72315,54786.75,17528.25,5784.25,4907.85,876.4
AUG,19,Bradley,20,93,5875820.94,5435209.05,440611.89,1949112,1508494.5,440617.5,145403.88,123373,22030.88
AUG,19,Braidwood,5,20,793230.38,719988.93,73241.45,262825,189583.42,73241.58,24169.69,20507.62,3662.07
AUG,19,Breese,10,42,1216477.06,1113941.19,102535.87,411997,309444.15,102552.85,33842.42,28714.78,5127.64
AUG,19,Bridgeport,6,24,462707.84,425223.47,37484.37,137884,100399.65,37484.35,12369.92,10495.69,1874.23
AUG,19,Bridgeview,28,137,8603367.44,7914058.58,689308.86,2771169,2081678.72,689490.28,227531.79,193057.27,34474.52
AUG,19,Brighton,1,4,182899.93,170624.01,12275.92,50044,37768.14,12275.86,4051.01,3437.22,613.79
AUG,19,Brimfield,3,15,447601.78,401664.61,45937.17,168575,122638.32,45936.68,15159.09,12862.25,2296.84
AUG,19,Broadlands,1,5,150262.66,140482.91,9779.75,45457,35677.25,9779.75,3227.39,2738.4,488.99
AUG,19,Broadview,5,24,1699343.4,1555657.78,143685.62,604830,461144.48,143685.52,47416.22,40231.94,7184.28
AUG,19,Brocton,1,5,117625.02,110309.66,7315.36,31530,24214.67,7315.33,2414.03,2048.26,365.77
AUG,19,Brookfield,13,64,3373048.09,3111002.5,262045.59,1175088,913044.8,262043.2,86474.11,73371.98,13102.13
AUG,19,Brookport,1,4,162818.59,150535.02,12283.57,43654,31370.43,12283.57,4053.61,3439.43,614.18
AUG,19,Brown County,1,2,2785.29,2260.57,524.72,1086,561.18,524.82,173.2,146.95,26.25
AUG,19,Brussels,2,6,75650.36,70636.71,5013.65,28387,23373.43,5013.57,1654.51,1403.83,250.68
AUG,19,Bryant,1,4,53266.47,47761.78,5504.69,20939,15434.28,5504.72,1816.57,1541.33,275.24
AUG,19,Buckley,3,15,377255.95,344346.28,32909.67,112344,79434.7,32909.3,10859.99,9214.54,1645.45
AUG,19,Buckner,2,9,172418.61,154689.65,17728.96,61415,43686.04,17728.96,5850.49,4964.06,886.43
