Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
MAR,19,Steger,12,57,3873633.46,3552360.59,321272.87,1298101,976828.04,321272.96,96382.58,80318.85,16063.73
MAR,19,Stephenson County,11,51,3061827.37,2763763.57,298063.8,1038162,740098.1,298063.9,89419.72,74516.43,14903.29
MAR,19,Sterling,20,97,5193019.86,4722129.77,470890.09,1699184,1228293.08,470890.92,141268.39,117723.67,23544.72
MAR,19,Steward,1,2,119279.69,108466.53,10813.16,28473,17659.84,10813.16,3243.98,2703.31,540.67
MAR,19,Stewardson,1,5,131078.83,121924.45,9154.38,44806,35651.62,9154.38,2746.32,2288.6,457.72
MAR,19,Stickney,5,25,1414867.33,1309470.87,105396.46,447297,341901.09,105395.91,31619.08,26349.23,5269.85
MAR,19,Stillman Valley,5,24,1009784.11,929895.47,79888.64,336166,256277.63,79888.37,23966.68,19972.25,3994.43
MAR,19,Stockton,6,30,1699202.81,1563998.14,135204.67,501069,365916.41,135152.59,40546.03,33788.36,6757.67
MAR,19,Stone Park,10,49,2871830.37,2616548.69,255281.68,950371,695089.91,255281.09,76584.77,63820.66,12764.11
MAR,19,Stonington,1,4,107781.33,96134.1,11647.23,39742,28094.77,11647.23,3494.21,2911.84,582.37
MAR,19,Strasburg,2,8,235514.9,215183.78,20331.12,72347,52016.07,20330.93,6099.32,5082.77,1016.55
MAR,19,Strawn,1,4,95055.62,85458.59,9597.03,31573,21975.97,9597.03,2879.13,2399.27,479.86
MAR,19,Streamwood,11,54,4579139.31,4201530.1,377609.21,1421773,1044163.86,377609.14,113283.11,94402.62,18880.49
MAR,19,Streator,32,153,7208156.65,6617945.13,590211.52,2335964,1745751.94,590212.06,177065.07,147554.3,29510.77
MAR,19,Sublette,4,13,281988.8,259662.06,22326.74,82847,60520.17,22326.83,6698.06,5581.72,1116.34
MAR,19,Sugar Grove,4,19,1428965.72,1330326.06,98639.66,442220,343580.22,98639.78,29592.21,24660.17,4932.04
