Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUN,19,North Aurora,7,32,2132226.5,1967748.63,164477.87,658843,494264.88,164578.12,49373.68,41144.74,8228.94
JUN,19,North Chicago,11,53,4602847.01,4227770.25,375076.76,1681172,1306095.76,375076.24,112523.41,93769.52,18753.89
JUN,19,North City,1,5,246289.31,217892.69,28396.62,91295,62898.44,28396.56,8519.05,7099.21,1419.84
JUN,19,North Pekin,5,24,1105784.42,1013455.38,92329.04,340432,248102.91,92329.09,27699.06,23082.55,4616.51
JUN,19,North Riverside,14,69,6658530.05,6105917.38,552612.67,2228616,1676003.67,552612.33,165784.49,138153.78,27630.71
JUN,19,North Utica,6,26,1395585.94,1300345.93,95240.01,423910,328669.4,95240.6,28572.37,23810.32,4762.05
JUN,19,Northlake,11,53,2554770.68,2360767.67,194003.01,798406,603742.76,194663.24,58399.31,48666.12,9733.19
JUN,19,Norwood,1,5,164523.72,153022.37,11501.35,51135,39633.65,11501.35,3450.41,2875.35,575.06
JUN,19,O'Fallon,15,70,3290071.93,3047151.48,242920.45,1077903,834933.7,242969.3,72891.58,60743.03,12148.55
JUN,19,Oak Forest,19,90,5620380.76,5175054.2,445326.56,1814964,1369637.05,445326.95,133599.01,111332.56,22266.45
JUN,19,Oak Grove,1,5,460603.39,421352.46,39250.93,143076,103824.88,39251.12,11775.4,9812.84,1962.56
JUN,19,Oak Lawn,39,192,15594692.68,14351467.6,1243225.08,4998161,3754905.46,1243255.54,372978.47,310815.44,62163.03
JUN,19,Oakbrook Terrace,12,58,5849506.85,5410268.72,439238.13,1895633,1456979.57,438653.43,131596.48,109663.75,21932.73
JUN,19,Oakdale,1,4,99078.27,89661.08,9417.19,34792,25375.03,9416.97,2825.1,2354.25,470.85
JUN,19,Oakford,1,4,135141.44,125383.23,9758.21,43130,33371.79,9758.21,2927.5,2439.59,487.91
JUN,19,Oakland,1,5,61607.41,55050.13,6557.28,14696,8143.24,6552.76,1965.88,1638.23,327.65
JUN,19,Oakwood,4,20,1674132.03,1528889.42,145242.61,499025,354030.47,144994.53,43498.7,36248.91,7249.79
JUN,19,Oakwood Hills,1,4,20845.34,18294.42,2550.92,9005,6455.73,2549.27,764.9,637.42,127.48
JUN,19,Oblong,2,8,227174.04,205979.08,21194.96,69550,48355.04,21194.96,6358.56,5298.8,1059.76
JUN,19,Oconee,1,5,321268.34,297526,23742.34,95641,71898.66,23742.34,7122.74,5935.62,1187.12
JUN,19,Odell,2,9,290130.79,262984.49,27146.3,74045,46898.85,27146.15,8143.96,6786.63,1357.33
JUN,19,Ogden,6,27,796736.86,732046.73,64690.13,269390,204699.87,64690.13,19407.29,16172.76,3234.53
JUN,19,Ogle County,4,15,339317.93,319703.57,19614.36,111216,91601.86,19614.14,5884.43,4903.7,980.73
JUN,19,Oglesby,15,68,2288439.41,2120285.6,168153.81,717031,548878.17,168152.83,50446.4,42038.67,8407.73
JUN,19,Ohio,2,8,156368.68,146624.02,9744.66,46804,37059.37,9744.63,2923.48,2436.24,487.24
JUN,19,Ohlman,1,5,189518.82,175092.57,14426.25,64041,49614.75,14426.25,4327.89,3606.58,721.31
JUN,19,Okawville,6,27,920762.61,838648.58,82114.03,276621,194507.32,82113.68,24634.4,20528.67,4105.73
JUN,19,Old Shawneetown,1,3,46784.09,42507.34,4276.75,13533,9256.25,4276.75,1283.01,1069.18,213.83
JUN,19,Olney,12,54,2836349.01,2605580.5,230768.51,809174,578387.62,230786.38,69236.44,57697.06,11539.38
JUN,19,Olympia Fields,3,13,858648.98,783293.84,75355.14,299911,224556.23,75354.77,22606.46,18838.71,3767.75
JUN,19,Onarga,1,4,103789.08,94430.96,9358.12,48366,39007.88,9358.12,2807.47,2339.56,467.91
JUN,19,Oquawka,5,24,440440.03,401341.23,39098.8,130943,91843.42,39099.58,11730.06,9775.06,1955
JUN,19,Orangeville,3,13,180584.99,165475.86,15109.13,62974,47864.82,15109.18,4532.91,3777.43,755.48
JUN,19,Oreana,1,5,192553.18,181557.77,10995.41,59873,48877.59,10995.41,3298.67,2748.89,549.78
JUN,19,Oregon,13,60,2233802.63,2038081.39,195721.24,737950,542228.44,195721.56,58716.86,48930.72,9786.14
JUN,19,Orient,1,5,236412.29,211062.56,25349.73,77434,52084.27,25349.73,7604.94,6337.45,1267.49
JUN,19,Orion,4,17,292044.43,264486.66,27557.77,100379,72821.55,27557.45,8267.36,6889.46,1377.9
JUN,19,Orland Hills,4,20,2191353.07,1997816.42,193536.65,675584,482046.45,193537.55,58061.55,48384.62,9676.93
JUN,19,Orland Park,16,78,3054201.29,2803539.61,250661.68,1037295,786629.92,250665.08,75200.26,62666.89,12533.37
JUN,19,Oswego,12,58,4024987.12,3666738.67,358248.45,1387595,1029346.75,358248.25,107475.26,89562.72,17912.54
JUN,19,Ottawa,38,176,8951943.77,8200103.43,751840.34,2972755,2221017.21,751737.79,225522.97,187935.87,37587.1
JUN,19,Palestine,3,12,241046.93,219214.6,21832.33,72395,50562.37,21832.63,6549.85,5458.2,1091.65
JUN,19,Palmyra,3,13,256936.59,237368.73,19567.86,83795,64226.94,19568.06,5870.45,4892.05,978.4
JUN,19,Palos Hills,9,44,3184460.41,2931512.28,252948.13,1003227,750278.82,252948.18,75884.69,63237.24,12647.45
JUN,19,Pana,13,60,2485511.28,2279678.98,205832.3,768529,562683.05,205845.95,61754.42,51462.03,10292.39
JUN,19,Panama,3,13,357570.48,327188.93,30381.55,93396,62927.21,30468.79,9140.82,7617.35,1523.47
JUN,19,Paris,13,59,3359201.92,3081967.58,277234.34,957383,680148.69,277234.31,83170.81,69309.03,13861.78
JUN,19,Park City,2,10,699818.86,625944.39,73874.47,271825,197950.46,73874.54,22162.43,18468.69,3693.74
JUN,19,Park Forest,4,20,829535.41,755426.11,74109.3,300709,226599.7,74109.3,22232.94,18527.46,3705.48
JUN,19,Patoka,2,10,432211.64,397358.41,34853.23,138025,103171.77,34853.23,10456.09,8713.4,1742.69
JUN,19,Paw Paw,1,4,99116.25,88172.15,10944.1,31049,20104.9,10944.1,3283.34,2736.11,547.23
JUN,19,Pawnee,4,20,787366.34,729681.79,57684.55,244867,187182.3,57684.7,17305.68,14421.41,2884.27
JUN,19,Paxton,3,15,494906.48,452828.63,42077.85,158298,116220.27,42077.73,12623.43,10519.52,2103.91
JUN,19,Payson,1,4,187448.06,170302.21,17145.85,45473,28327.15,17145.85,5143.86,4286.55,857.31
JUN,19,Pearl,1,3,27288.92,25310.11,1978.81,9199,7220.19,1978.81,593.66,494.72,98.94
JUN,19,Pearl City,2,8,141341.37,129633.02,11708.35,49761,38052.57,11708.43,3512.63,2927.19,585.44
JUN,19,Pecatonica,4,18,641049.26,587656.73,53392.53,218955,165543.06,53411.94,16023.69,13353.09,2670.6
JUN,19,Pekin,37,172,8113042.23,7452091.1,660951.13,2429414,1768459.82,660954.18,198287.44,165239.58,33047.86
JUN,19,Peoria,63,263,12461907.03,11451090.34,1010816.69,4141141,3130280.06,1010860.94,303260.44,252717.13,50543.31
JUN,19,Peoria County,18,79,3118453.41,2881348.91,237104.5,1014907,777837.27,237069.73,71121.8,59268.19,11853.61
JUN,19,Peoria Heights,11,51,2999764.78,2747671.53,252093.25,1017648,765554.36,252093.64,75628.54,63023.81,12604.73
