Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
DEC,19,Bartlett,17,79,4946209,4527820.62,418388.38,1570419,1152027.06,418391.94,138069.34,117149.75,20919.59
DEC,19,Bartonville,15,73,3617470.73,3313819,303651.73,1126532,822878.45,303653.55,100205.35,85022.69,15182.66
DEC,19,Basco,1,3,129248.14,119764.19,9483.95,41257,31773.1,9483.9,3129.68,2655.49,474.19
DEC,19,Batavia,6,30,1776440.56,1631755.57,144684.99,552613,407900.35,144712.65,47755.21,40519.58,7235.63
DEC,19,Batchtown,1,5,74845.4,69750.61,5094.79,17207,12112.21,5094.79,1681.25,1426.51,254.74
DEC,19,Bath,3,10,158636.63,149856.13,8780.5,56802,48021.48,8780.52,2897.61,2458.59,439.02
DEC,19,Bay View Gardens,1,5,124330.82,118653.92,5676.9,42382,36705.05,5676.95,1873.4,1589.55,283.85
DEC,19,Beach Park,4,20,1639371.12,1492740.61,146630.51,583856,437255.44,146600.56,48378.15,41048.12,7330.03
DEC,19,Beardstown,12,55,2387930.83,2185682.02,202248.81,712158,509904.13,202253.87,66743.89,56631.17,10112.72
DEC,19,Beaverville,1,5,189901.97,179047.37,10854.6,56577,45722.59,10854.41,3581.99,3039.27,542.72
DEC,19,Beckemeyer,2,10,626825.03,562659.98,64165.05,215616,151450.95,64165.05,21174.49,17966.23,3208.26
DEC,19,Bedford Park,8,39,4662661.85,4257689.44,404972.41,1618992,1214340.72,404651.28,133535.11,113302.51,20232.6
DEC,19,Beecher,9,40,1517456.3,1378517.69,138938.61,510712,371773.71,138938.29,45849.55,38902.65,6946.9
DEC,19,Belgium,2,9,549400.68,509916.89,39483.79,177235,137751.19,39483.81,13029.69,11055.5,1974.19
DEC,19,Belleville,34,157,6836796.07,6287164.59,549631.48,2216168,1666710.29,549457.71,181320.98,153848.15,27472.83
DEC,19,Bellevue,3,15,662697.56,606396.97,56300.59,220867,164566.32,56300.68,18579.23,15764.2,2815.03
DEC,19,Bellwood,2,8,246509.18,226067.27,20441.91,87957,67515.09,20441.91,6745.84,5723.74,1022.1
DEC,19,Belvidere,30,148,7373472.48,6708969.79,664502.69,2500481,1835978.62,664502.38,219285.84,186060.7,33225.14
DEC,19,Bement,4,18,498470.02,459417.48,39052.54,158352,119299.65,39052.35,12887.27,10934.66,1952.61
DEC,19,Benld,4,19,371872.89,344084.06,27788.83,133914,106125.14,27788.86,9170.32,7780.87,1389.45
DEC,19,Bensenville,9,45,2967522.31,2716384.71,251137.6,917218,666076.62,251141.38,82876.44,70319.41,12557.03
