Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
May,18,Beach Park,6,28,1267238.73,1156352.12,110886.61,439420,328534.24,110885.76,33265.8,27721.5,5544.3
May,18,Beardstown,10,48,2035275.33,1876366.01,158909.32,585021,426111.89,158909.11,47673.16,39727.64,7945.52
May,18,Beaverville,2,5,0,0,0,0,0,0,0,0,0
May,18,Beckemeyer,2,10,617466.21,555869.39,61596.82,206228,144631.23,61596.77,18479.13,15399.28,3079.85
May,18,Bedford Park,5,23,2802265.55,2550744.37,251521.18,900486,648928.59,251557.41,75467.36,62889.47,12577.89
May,18,Beecher,9,40,1374485.73,1267463.24,107022.49,448494,341485.18,107008.82,32103.06,26752.57,5350.49
May,18,Belgium,2,9,493003.5,451804.86,41198.64,141250,100051.36,41198.64,12359.63,10299.7,2059.93
May,18,Belleville,26,120,6108251.29,5617498.28,490753.01,1993936,1503154.5,490781.5,147235.39,122696.2,24539.19
May,18,Bellevue,3,15,628308.39,585005.84,43302.55,207712,164409.53,43302.47,12990.96,10825.81,2165.15
May,18,Bellwood,2,8,292528.91,266716.69,25812.22,108406,82593.72,25812.28,7743.86,6453.23,1290.63
May,18,Belvidere,21,101,6970074.79,6391604.74,578470.05,2146463,1567981.62,578481.38,173545.42,144621.19,28924.23
May,18,Bement,4,18,410817.68,378368.04,32449.64,130188,97738.24,32449.76,9735.09,8112.58,1622.51
May,18,Benld,4,19,416724.58,374946.41,41778.17,131340,89561.55,41778.45,12533.69,10444.74,2088.95
May,18,Bensenville,6,28,1747411.39,1614405.64,133005.75,525922,392916.21,133005.79,39902.04,33251.69,6650.35
May,18,Benson,1,4,167955.16,161138.41,6816.75,49943,43126.25,6816.75,2045.1,1704.25,340.85
May,18,Benton,12,56,1877777.68,1720570.07,157207.61,556305,399097.69,157207.31,47162.81,39302.36,7860.45
May,18,Berkeley,6,28,2277477.73,2098405.77,179071.96,701091,522018.59,179072.41,53721.92,44768.28,8953.64
May,18,Berwyn,52,237,13117276.06,12034602.6,1082673.46,4346831,3264142.17,1082688.83,324808.77,270674.03,54134.74
May,18,Bethalto,3,11,511855.08,473800.34,38054.74,143711,105656.22,38054.78,11416.58,9513.82,1902.76
May,18,Bethany,1,5,66345.6,59808.37,6537.23,24545,18007.61,6537.39,1961.28,1634.4,326.88
May,18,Big Rock,1,4,122751.54,113845.09,8906.45,38130,29223.55,8906.45,2671.96,2226.63,445.33
May,18,Blandinsville,2,6,177294.77,164002.16,13292.61,47338,34045.39,13292.61,3987.82,3323.19,664.63
May,18,Bloomingdale,7,27,1243809.34,1148430.47,95378.87,390313,294934.11,95378.89,28613.79,23844.84,4768.95
May,18,Bloomington,55,251,16923896.35,15625044.26,1298852.09,5323782,4025242.06,1298539.94,389563.99,324636.78,64927.21
May,18,Blue Island,29,131,5933192.43,5454637.75,478554.68,2024278,1545706.29,478571.71,143572.57,119643.82,23928.75
May,18,Blue Mound,2,10,336617.49,313752.55,22864.94,111264,88399.44,22864.56,6859.5,5716.25,1143.25
May,18,Bluffs,1,5,260079.33,238948.39,21130.94,86384,65253.19,21130.81,6339.22,5282.69,1056.53
May,18,Bond County,2,8,73636.2,68343.71,5292.49,23645,18352.36,5292.64,1587.88,1323.23,264.65
May,18,Boone County,7,31,1563771.32,1412529.57,151241.75,500310,349068.05,151241.95,45372.82,37810.7,7562.12
May,18,Bourbonnais,4,18,717524.49,648991.67,68532.82,257498,188964.88,68533.12,20560.18,17133.49,3426.69
May,18,Bowen,1,3,65382,60405.72,4976.28,23108,18131.6,4976.4,1492.96,1244.13,248.83
May,18,Braceville,1,5,90302.24,83801.72,6500.52,31050,24549.48,6500.52,1950.19,1625.16,325.03
May,18,Bradford,2,7,108396.89,96111.93,12284.96,32437,20152.04,12284.96,3685.54,3071.28,614.26
May,18,Bradley,21,96,4547758.83,4167717.04,380041.79,1519043,1138986.26,380056.74,114017.87,95014.9,19002.97
May,18,Braidwood,6,27,808463.43,744485.41,63978.02,247170,183191.91,63978.09,19193.63,15994.68,3198.95
May,18,Breese,9,37,1143977.68,1051426.61,92551.07,370584,278033.04,92550.96,27765.64,23138.04,4627.6
May,18,Bridgeport,6,21,555214.5,518282.86,36931.64,148958,112026.75,36931.25,11079.59,9233,1846.59
May,18,Bridgeview,25,123,8286687.5,7622790.64,663896.86,2581677,1917237.21,664439.79,199332.99,166110.85,33222.14
May,18,Brimfield,3,15,426656.88,393036.68,33620.2,153146,119526.03,33619.97,10086.15,8405.12,1681.03
