Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
SEP,19,Bridgeview,27,132,8420235.81,7713589.71,706646.1,2741422,2034733.27,706688.73,233207.42,197872.96,35334.46
SEP,19,Brighton,1,4,187634.6,173805.75,13828.85,56403,42574.15,13828.85,4563.52,3872.08,691.44
SEP,19,Brimfield,3,15,441081.3,400424.29,40657.01,166258,125600.78,40657.22,13416.88,11384.02,2032.86
SEP,19,Broadlands,1,5,191380.67,175104.46,16276.21,57705,41428.73,16276.27,5371.19,4557.38,813.81
SEP,19,Broadview,5,24,1703460.98,1550641.1,152819.88,599558,446738.22,152819.78,50430.46,42789.48,7640.98
SEP,19,Brocton,1,5,73999.13,65581.13,8418,21074,12655.91,8418.09,2777.99,2357.08,420.91
SEP,19,Brookfield,13,64,3066356.43,2786768.65,279587.78,1083060,803473.03,279586.97,92263.71,78284.36,13979.35
SEP,19,Brookport,1,4,178809.45,162340.49,16468.96,50874,34404.7,16469.3,5434.93,4611.46,823.47
SEP,19,Brown County,1,2,3996.18,3049.98,946.2,1365,418.81,946.19,312.26,264.95,47.31
SEP,19,Brussels,2,6,61577.73,55619.69,5958.04,23302,17343.98,5958.02,1966.2,1668.28,297.92
SEP,19,Bryant,1,4,60990.11,57361.49,3628.62,23117,19488.55,3628.45,1197.43,1016,181.43
SEP,19,Buckley,3,15,425388.43,392104.68,33283.75,122149,88864.4,33284.6,10983.86,9319.63,1664.23
SEP,19,Buckner,2,9,248351.46,220491.06,27860.4,82732,54871.6,27860.4,9193.88,7800.86,1393.02
SEP,19,Buda,1,2,700.55,502.5,198.05,311,112.95,198.05,65.36,55.46,9.9
SEP,19,Buffalo,1,3,63073.08,57305.11,5767.97,19832,14064.03,5767.97,1903.43,1615.03,288.4
SEP,19,Buffalo Grove,9,45,1819653.77,1683722.56,135931.21,633331,497399.61,135931.39,44857.33,38060.77,6796.56
SEP,19,Bull Valley,1,4,25466.45,22559,2907.45,10101,7193.55,2907.45,959.43,814.06,145.37
SEP,19,Bulpitt,2,10,349112.85,313901.27,35211.58,118645,83433.64,35211.36,11619.78,9859.21,1760.57
SEP,19,Buncombe,2,8,232635.08,211949.24,20685.84,55521,34835.21,20685.79,6826.21,5791.94,1034.27
SEP,19,Bunker Hill,4,20,523534.77,482188.56,41346.21,161490,120144.38,41345.62,13644.09,11576.81,2067.28
SEP,19,Burbank,23,114,8881176.39,8163462.66,717713.73,2944417,2226666.39,717750.61,236857.63,200970.16,35887.47
SEP,19,Bureau,1,5,81598.96,74618.31,6980.65,27219,20238.35,6980.65,2303.59,1954.57,349.02
SEP,19,Bureau County,3,12,179471.69,162247.98,17223.71,67345,50121.29,17223.71,5683.81,4822.63,861.18
SEP,19,Burlington,1,5,133267.68,115726.19,17541.49,48542,31000.73,17541.27,5788.6,4911.54,877.06
SEP,19,Burnham,3,15,869090.18,800883.35,68206.83,331964,263757.11,68206.89,22508.3,19097.95,3410.35
SEP,19,Bushnell,5,25,470584.47,426715.45,43869.02,148210,104340.83,43869.17,14476.73,12283.29,2193.44
SEP,19,Byron,9,41,1392591.26,1281855.34,110735.92,475907,365170.95,110736.05,36542.93,31006.15,5536.78
SEP,19,Cabery,1,4,40064.45,34034.21,6030.24,16118,10087.76,6030.24,1989.98,1688.47,301.51
SEP,19,Cahokia,17,75,1975694.47,1816176.77,159517.7,617745,458202.44,159542.56,52649.2,44672.06,7977.14
SEP,19,Cairo,4,18,713973.79,643233.06,70740.73,244838,174096.93,70741.07,23344.54,19807.5,3537.04
SEP,19,Calhoun County,4,17,384216.81,354890.98,29325.83,113636,84310.14,29325.86,9677.59,8211.29,1466.3
SEP,19,Calumet City,19,90,5485950.05,5044488.76,441461.29,1931084,1489609.91,441474.09,145686.61,123612.9,22073.71
SEP,19,Calumet Park,10,46,4235306.7,3874983.33,360323.37,1516490,1156191.53,360298.47,118898.66,100883.72,18014.94
SEP,19,Cambridge,3,11,162192.31,148983.5,13208.81,49954,36745.19,13208.81,4358.88,3698.45,660.43
SEP,19,Camp Point,2,9,91901.53,85721.09,6180.44,31984,25803.4,6180.6,2039.54,1730.52,309.02
SEP,19,Campbell Hill,2,8,314547.45,287926.42,26621.03,91461,64839.93,26621.07,8784.97,7453.92,1331.05
SEP,19,Campus,1,3,83678.96,73620.78,10058.18,26790,16731.82,10058.18,3319.18,2816.28,502.9
SEP,19,Canton,10,49,2540813.58,2343116.81,197696.77,761996,564300.39,197695.61,65239.48,55354.71,9884.77
SEP,19,Cantrall,1,5,136900.88,126563.23,10337.65,28155,17816.94,10338.06,3411.55,2894.65,516.9
SEP,19,Capron,2,10,234543,213842.04,20700.96,83561,62860.04,20700.96,6831.34,5796.3,1035.04
SEP,19,Carbon Cliff,2,10,271122.37,244863.29,26259.08,87199,60939.92,26259.08,8665.51,7352.55,1312.96
SEP,19,Carbon Hill,2,7,225984.41,209611.75,16372.66,70095,53722.54,16372.46,5402.91,4584.29,818.62
SEP,19,Carbondale,22,101,4823487.35,4447995.6,375491.75,1590975,1216635.38,374339.62,123532.07,104815.08,18716.99
SEP,19,Carlinville,10,50,1894989.92,1747518.27,147471.65,567860,420370.77,147489.23,48671.5,41297.02,7374.48
SEP,19,Carlyle,10,48,1480809.57,1356340,124469.57,480117,355647.85,124469.15,41074.98,34851.49,6223.49
SEP,19,Carmi,11,49,1425759.82,1306188.38,119571.44,402038,282479.05,119558.95,39454.4,33476.45,5977.95
SEP,19,Carol Stream,16,80,6259429.19,5760732.64,498696.55,1963673,1464958.83,498714.17,164575.68,139639.97,24935.71
SEP,19,Carpentersville,27,132,7176028.64,6605627.32,570401.32,2472763,1902345.44,570417.56,188237.79,159716.91,28520.88
SEP,19,Carrier Mills,2,10,396687.47,366852.65,29834.82,109228,79393.2,29834.8,9845.49,8353.74,1491.75
SEP,19,Carroll County,3,12,305477.28,284366.96,21110.32,100341,79250.63,21090.37,6959.8,5905.29,1054.51
SEP,19,Carrollton,5,25,930385.03,867817.71,62567.32,290778,228210.72,62567.28,20647.24,17518.86,3128.38
SEP,19,Carterville,1,5,522577,474294.64,48282.36,152166,103883.8,48282.2,15933.16,13519.04,2414.12
SEP,19,Carthage,3,14,431459.41,394952.64,36506.77,142762,106255.62,36506.38,12047.21,10221.88,1825.33
SEP,19,Cary,10,48,1859315.55,1706355.44,152960.11,595167,442207.27,152959.73,50476.73,42828.73,7648
SEP,19,Casey,4,18,909598.93,840761.45,68837.48,274028,205190.53,68837.47,22716.26,19274.41,3441.85
SEP,19,Caseyville,16,73,3383061.22,3106058.52,277002.7,1062377,785374.3,277002.7,91410.79,77560.69,13850.1
SEP,19,Cass County,1,5,68156.2,61604.57,6551.63,20653,14101.37,6551.63,2162.04,1834.46,327.58
SEP,19,Catlin,2,8,159237.82,142304.99,16932.83,53520,36586.92,16933.08,5587.88,4741.22,846.66
SEP,19,Cedar Point,2,8,255033.28,233883.52,21149.76,78253,57103.24,21149.76,6979.44,5921.95,1057.49
SEP,19,Central City,5,25,1676643.22,1561255.24,115387.98,480822,365434.02,115387.98,38077.94,32308.56,5769.38
SEP,19,Centralia,20,98,4593581.28,4218786.12,374795.16,1306117,931314.05,374802.95,123684.98,104944.83,18740.15
SEP,19,Centreville,2,9,772926.08,700295.13,72630.95,279076,206451.81,72624.19,23966,20334.78,3631.22
SEP,19,Cerro Gordo,1,4,154400.76,142455.5,11945.26,51264,39318.28,11945.72,3942.06,3344.78,597.28
SEP,19,Champaign,58,269,16897340.66,15525704,1371636.66,5760531,4388792.58,1371738.42,452674.3,384087.25,68587.05
SEP,19,Champaign County,6,27,1592193.94,1465583.76,126610.18,502353,375005.95,127347.05,42024.49,35657.15,6367.34
SEP,19,Chandlerville,3,11,149731.69,135929.31,13802.38,54001,40198.77,13802.23,4554.76,3864.64,690.12
SEP,19,Channahon,8,39,1956154.56,1782972.88,173181.68,637197,464002.88,173194.12,57154.14,48494.42,8659.72
SEP,19,Chapin,1,5,110876.85,103854.57,7022.28,32667,25648.17,7018.83,2316.18,1965.24,350.94
SEP,19,Charleston,20,89,3629686.9,3370246.1,259440.8,1116016,856575.67,259440.33,85615.24,72643.25,12971.99
SEP,19,Chatham,10,46,1992216.04,1826607.76,165608.28,633192,467583.67,165608.33,54650.78,46370.37,8280.41
SEP,19,Chatsworth,2,8,147265.63,136113.97,11151.66,46747,35595.34,11151.66,3680.01,3122.43,557.58
SEP,19,Chebanse,3,13,214442.82,193876.59,20566.23,70657,50090.14,20566.86,6787.04,5758.7,1028.34
SEP,19,Chenoa,4,20,826635.38,759500.63,67134.75,275951,208816.43,67134.57,22154.42,18797.7,3356.72
SEP,19,Cherry,1,5,72091.11,67188.95,4902.16,17377,12474.81,4902.19,1617.68,1372.58,245.1
SEP,19,Cherry Valley,13,65,4072743.61,3742199.94,330543.67,1317716,987158.08,330557.92,109084.12,92556.21,16527.91
