Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
APR,18,Bath,1,3,65058.04,61183.3,3874.74,23326,19451.26,3874.74,1162.41,968.68,193.73
APR,18,Beach Park,6,28,1267144.31,1157870.09,109274.22,435130,325860.38,109269.62,32781.21,27317.69,5463.52
APR,18,Beardstown,10,48,2215219.66,2036688.94,178530.72,638846,460314.74,178531.26,53559.74,44633.14,8926.6
APR,18,Beaverville,2,5,0,0,0,0,0,0,0,0,0
APR,18,Beckemeyer,2,10,659618.71,605647.41,53971.3,207455,153483.87,53971.13,16191.42,13492.85,2698.57
APR,18,Bedford Park,5,23,3121667.54,2870997.44,250670.1,1039064,788446.02,250617.98,75185.6,62654.67,12530.93
APR,18,Beecher,9,41,1320794.53,1209049.41,111745.12,423417,311658.52,111758.48,33527.89,27939.92,5587.97
APR,18,Belgium,2,9,486208.99,453156.84,33052.15,139092,106040.85,33051.15,9915.35,8262.8,1652.55
APR,18,Belleville,26,119,6290480.89,5803565.18,486915.71,1983333,1496428.21,486904.79,146072.57,121727.19,24345.38
APR,18,Bellevue,3,15,570890.04,524878.91,46011.13,187531,141519.72,46011.28,13803.59,11503,2300.59
APR,18,Bellwood,2,8,354284.76,314846.03,39438.73,122189,82750.36,39438.64,11831.69,9859.74,1971.95
APR,18,Belvidere,21,101,7002352.23,6425380.77,576971.46,2247934.66,1671257.27,576677.4,173004.44,144170.39,28834.05
APR,18,Bement,4,18,511715.19,465000.08,46715.11,175751,129036.04,46714.96,14014.66,11678.89,2335.77
APR,18,Benld,4,19,409008.4,373414.86,35593.54,127178,91584.62,35593.38,10678.16,8898.48,1779.68
APR,18,Bensenville,6,28,1746418.11,1581641.01,164777.1,542866,378089.79,164776.21,49433.03,41194.19,8238.84
APR,18,Benson,1,4,150115.76,138395.02,11720.74,47968,36247.26,11720.74,3516.24,2930.2,586.04
APR,18,Benton,12,56,2011672.41,1862785.92,148886.49,591016,442129.48,148886.52,44666.32,37221.93,7444.39
APR,18,Berkeley,6,28,2198366.15,2012474.37,185891.78,700889,514997.25,185891.75,55767.79,46473.17,9294.62
APR,18,Berwyn,52,237,13261446.26,12135762.17,1125684.09,4375231,3249561.57,1125669.43,337702.74,281419.02,56283.72
APR,18,Bethalto,3,11,542432.73,498627.72,43805.01,150550,106744.99,43805.01,13141.57,10951.32,2190.25
APR,18,Bethany,1,5,90847.54,83739.89,7107.65,32148,25040.35,7107.65,2132.33,1776.94,355.39
APR,18,Big Rock,1,4,123786.35,109349.89,14436.46,39914,25477.74,14436.26,4330.91,3609.1,721.81
APR,18,Blandinsville,3,9,167370.92,153816.8,13554.12,45506,31951.58,13554.42,4066.34,3388.63,677.71
APR,18,Bloomingdale,7,25,1370637.12,1259493.6,111143.52,425205,314061.23,111143.77,33343.27,27786.04,5557.23
APR,18,Bloomington,55,251,17196403.19,15822579.72,1373823.47,5482146,4108057.66,1374088.34,412229.08,343524.21,68704.87
APR,18,Blue Island,29,127,6221238.82,5697474.25,523764.57,2067948,1544185.03,523762.97,157130.35,130941.99,26188.36
APR,18,Blue Mound,2,10,369882.04,342894.03,26988.01,123789,96800.62,26988.38,8096.58,6747.14,1349.44
APR,18,Bluffs,1,5,315421.08,296840.79,18580.29,95876,77295.58,18580.42,5574.14,4645.12,929.02
APR,18,Bond County,2,8,54914.87,49924.2,4990.67,18569,13578.28,4990.72,1497.34,1247.79,249.55
APR,18,Boone County,9,33,1037590.85,931008.48,106582.37,334186.34,227625.61,106560.72,31968.33,26640.31,5328.02
APR,18,Bourbonnais,4,18,844694.92,770048.83,74646.09,311691,237044.96,74646.04,22394.01,18661.67,3732.34
APR,18,Bowen,1,3,54764.23,53318.81,1445.42,16413,14967.58,1445.42,433.62,361.35,72.27
APR,18,Braceville,1,5,110403.71,101229.17,9174.54,36314,27139.55,9174.45,2752.39,2293.66,458.73
APR,18,Bradford,2,7,160143.69,152499.7,7643.99,44336,36692.01,7643.99,2293.24,1911.03,382.21
APR,18,Bradley,21,96,4692425.81,4295930.57,396495.24,1561972,1165474.58,396497.42,118950.28,99125.26,19825.02
APR,18,Braidwood,6,27,907156.49,829171.66,77984.83,293102,215117.12,77984.88,23395.92,19496.62,3899.3
APR,18,Breese,9,37,1211885.89,1119187.64,92698.25,402685,309986.13,92698.87,27809.95,23174.96,4634.99
APR,18,Bridgeport,6,22,490215.77,448203.76,42012.01,146659,104646.46,42012.54,12603.97,10503.31,2100.66
APR,18,Bridgeview,26,126,8465937.15,7779294.87,686642.28,2656375,1970409.22,685965.78,205790.72,171492.28,34298.44
APR,18,Brimfield,3,15,484925.46,447309.73,37615.73,167168,129552.05,37615.95,11285,9404.18,1880.82
APR,18,Broadlands,1,5,159054.84,149049.77,10005.07,57987,47981.93,10005.07,3001.52,2501.27,500.25
APR,18,Broadview,6,28,1602691.45,1464981.14,137710.31,532305,394594.08,137710.92,41313.43,34427.86,6885.57
APR,18,Brocton,1,5,42494,38985.14,3508.86,15030,11521.36,3508.64,1052.6,877.16,175.44
APR,18,Brookfield,14,67,3457028.32,3179130.82,277897.5,1170600,892698.46,277901.54,83371.26,69476.08,13895.18
APR,18,Brooklyn,1,4,290138.59,265607.7,24530.89,81830,57550.09,24279.91,7284,6070,1214
APR,18,Brookport,1,3,52498.6,48846.36,3652.24,14969,11316.76,3652.24,1095.69,913.07,182.62
APR,18,Brown County,1,2,4405.43,3528.93,876.5,1666,789.13,876.87,129.88,108.23,21.65
APR,18,Bryant,1,3,188090.02,173850.93,14239.09,59371,45131.91,14239.09,4271.73,3559.77,711.96
APR,18,Buckley,2,10,566738.61,524669.91,42068.7,190235,148166.3,42068.7,12620.75,10517.29,2103.46
APR,18,Buckner,1,5,344441.5,312563.09,31878.41,84895,53016.59,31878.41,9563.64,7969.7,1593.94
APR,18,Buffalo,1,3,103253.19,96352,6901.19,28589,21687.81,6901.19,2070.37,1725.31,345.06
APR,18,Buffalo Grove,8,36,1724567.12,1606660.6,117906.52,578882,460976.22,117905.78,35372.01,29476.68,5895.33
APR,18,Bull Valley,1,4,11286.73,10068.13,1218.6,4915,3696.4,1218.6,365.59,304.66,60.93
APR,18,Bulpitt,1,5,114363.67,100793.08,13570.59,37836,24265.41,13570.59,4071.27,3392.72,678.55
APR,18,Buncombe,2,8,238961.18,225407.19,13553.99,66585,53030.75,13554.25,4066.28,3388.56,677.72
APR,18,Bunker Hill,3,15,490752.68,450841.61,39911.07,163553,123642.06,39910.94,11973.41,9977.85,1995.56
APR,18,Burbank,23,112,9587798.2,8866289.8,721508.4,3059958,2338513.82,721444.18,216434.35,180361.97,36072.38
APR,18,Bureau,1,5,193126.94,177445.03,15681.91,51449,35767.11,15681.89,4704.57,3920.48,784.09
APR,18,Bureau County,1,3,5521.28,4981.54,539.74,1961,1421.02,539.98,161.99,134.99,27
APR,18,Burlington,1,5,164383.17,154614.04,9769.13,54410,44640.87,9769.13,2930.74,2442.28,488.46
APR,18,Burnham,3,15,977237.85,888427.7,88810.15,333191,244380.85,88810.15,26643.16,22202.64,4440.52
APR,18,Bushnell,5,18,435023.04,398041.45,36981.59,139312,102330.23,36981.77,11094.66,9245.54,1849.12
APR,18,Byron,7,33,1422041.51,1314220.39,107821.12,479975,372153.7,107821.3,32346.54,26955.44,5391.1
APR,18,Cabery,1,4,132967.23,120019.42,12947.81,43448,30500.19,12947.81,3884.35,3236.96,647.39
APR,18,Cahokia,12,54,1664870.05,1512165.8,152704.25,511785,359081.25,152703.75,45811.84,38176.54,7635.3
APR,18,Cairo,4,18,726439.61,668910.65,57528.96,255254,197725.04,57528.96,17258.93,14382.43,2876.5
APR,18,Calhoun County,4,17,352480.75,329025.61,23455.14,100030,76574.79,23455.21,7036.63,5863.88,1172.75
