Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUL,18,Forreston,3,12,205477.76,186102.72,19375.04,65099,45723.88,19375.12,5812.63,4843.87,968.76
JUL,18,Fox Lake,26,120,6141970.82,5599459.36,542511.46,1922840,1380315.47,542524.53,162758.65,135632.24,27126.41
JUL,18,Fox River Grove,7,31,1774989.96,1635129.14,139860.82,505863,365871.08,139991.92,41998,34998.34,6999.66
JUL,18,Franklin County,3,14,422194.55,380226.11,41968.44,123989,82026.73,41962.27,12588.85,10490.72,2098.13
JUL,18,Franklin Park,12,55,2222926.93,2027313.17,195613.76,727656,532042.31,195613.69,58684.61,48903.85,9780.76
JUL,18,Freeburg,4,18,756353.86,691373.63,64980.23,225134,160152.37,64981.63,19494.62,16245.52,3249.1
JUL,18,Freeport,23,111,6944725.03,6356137.36,588587.67,2307327,1718738.55,588588.45,176577.5,147147.95,29429.55
JUL,18,Fulton,6,29,1794409.65,1643665.19,150744.46,481816,331071.75,150744.25,45223.55,37686.29,7537.26
JUL,18,Fulton County,3,10,264915.05,242636.32,22278.73,76068,53789.14,22278.86,6683.67,5569.73,1113.94
JUL,18,Galena,10,40,1513394.76,1384308.83,129085.93,477657,348466.64,129190.36,38757.52,32297.97,6459.55
JUL,18,Galesburg,29,133,6267806.85,5726104.61,541702.24,1960919,1419024.5,541894.5,162569.65,135474.75,27094.9
JUL,18,Galva,3,14,442660.03,397127.3,45532.73,143424,97781.19,45642.81,13693.07,11410.89,2282.18
JUL,18,Gardner,2,9,249312.82,223913.87,25398.95,75590,50191.06,25398.94,7619.79,6349.83,1269.96
JUL,18,Genoa,6,27,970214.7,889810.93,80403.77,288696,208292.47,80403.53,24121.25,20101.05,4020.2
JUL,18,Georgetown,6,27,1114189.9,1024422.61,89767.29,308493,218725.6,89767.4,26930.35,22441.98,4488.37
JUL,18,German Valley,1,5,79388.47,73352.2,6036.27,31608,25571.73,6036.27,1810.88,1509.07,301.81
JUL,18,Germantown,3,15,484769.02,444885.59,39883.43,140985,101121.39,39863.61,11959.26,9966.04,1993.22
JUL,18,Germantown Hills,3,14,328046.44,304775.35,23271.09,110535,87264.27,23270.73,6981.29,5817.74,1163.55
JUL,18,Gibson City,8,36,1033363.22,944608.08,88755.14,320670,231914.94,88755.06,26626.8,22189.01,4437.79
JUL,18,Gifford,3,14,330094.95,305554.3,24540.65,111607,87066.56,24540.44,7362.31,6135.25,1227.06
JUL,18,Gilberts,6,29,1781032.26,1669036.93,111995.33,585497,473501.67,111995.33,33598.82,27999.03,5599.79
JUL,18,Gillespie,4,15,250417.33,234948.69,15468.64,77584,62114.81,15469.19,4640.88,3867.42,773.46
JUL,18,Gilman,8,34,1612984.51,1484264.87,128719.64,505317,376968.52,128348.48,38504.83,32087.36,6417.47
JUL,18,Girard,3,13,475518.4,431675.98,43842.42,143204,99361.57,43842.43,13152.8,10960.67,2192.13
JUL,18,Gladstone,1,3,36941.13,33089.83,3851.3,12855,9003.7,3851.3,1155.39,962.83,192.56
JUL,18,Glasford,2,6,168035.11,155956.98,12078.13,49807,37728.91,12078.09,3623.45,3019.54,603.91
JUL,18,Glasgow,1,4,91693.32,82590.14,9103.18,32633,23529.82,9103.18,2731.03,2275.86,455.17
JUL,18,Glendale Heights,12,58,4747146.74,4370163.88,376982.86,1422731,1045748.48,376982.52,113095.42,94246.21,18849.21
JUL,18,Glenwood,6,28,2061376.73,1884965.27,176411.46,711560,535147.78,176412.22,52923.88,44103.26,8820.62
JUL,18,Godfrey,10,46,1994485.63,1839438.82,155046.81,539776,384727.4,155048.6,46515,38762.5,7752.5
JUL,18,Godley,1,5,157105.84,145707.5,11398.34,48097,36698.5,11398.5,3419.55,2849.63,569.92
JUL,18,Golconda,1,5,179279.64,163784.57,15495.07,64477,48982.03,15494.97,4648.54,3873.79,774.75
JUL,18,Golden,1,5,33228.97,29926.19,3302.78,12324,9021.22,3302.78,990.87,825.73,165.14
JUL,18,Grafton,5,17,374418.5,345356.11,29062.39,116378,87315.73,29062.27,8718.9,7265.76,1453.14
JUL,18,Grandview,5,25,945536.64,873477.9,72058.74,308910,236850.68,72059.32,21618.04,18015.06,3602.98
