Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
AUG,18,Bartonville,16,78,3207520.27,2945305.63,262214.64,1010833,748619.68,262213.32,78664.38,65553.67,13110.71
AUG,18,Basco,1,3,89404.9,82975.6,6429.3,32887,26457.7,6429.3,1928.83,1607.36,321.47
AUG,18,Batavia,7,35,1206973.03,1110281.83,96691.2,386529,290188.13,96340.87,28902.5,24085.42,4817.08
AUG,18,Batchtown,1,5,126781.06,115739.98,11041.08,32179,21137.92,11041.08,3312.38,2760.32,552.06
AUG,18,Bath,2,6,110533.24,101823.03,8710.21,36291,27580.79,8710.21,2613.06,2177.55,435.51
AUG,18,Beach Park,7,33,1627830.85,1490106.12,137724.73,588804,450938.66,137865.34,41359.91,34466.59,6893.32
AUG,18,Beardstown,12,56,1929592.07,1779205.37,150386.7,556357,405970.49,150386.51,45116.31,37596.94,7519.37
AUG,18,Beaverville,2,5,0,0,0,0,0,0,0,0,0
AUG,18,Beckemeyer,2,10,599591.51,554373.61,45217.9,182322,137103.94,45218.06,13565.48,11304.57,2260.91
AUG,18,Bedford Park,5,23,3084051.59,2837360.77,246690.82,1001953,755191.08,246761.92,74028.88,61690.74,12338.14
AUG,18,Beecher,9,40,1332145.27,1222108.47,110036.8,432134,322077.2,110056.8,33017.49,27514.59,5502.9
AUG,18,Belgium,2,9,632711.58,581907.63,50803.95,193206,142402.05,50803.95,15241.32,12701.1,2540.22
AUG,18,Belleville,28,129,6181913.01,5724268.23,457644.78,1947869,1490208.14,457660.86,137299.42,114416.23,22883.19
AUG,18,Bellevue,3,15,636326.97,583662.34,52664.63,210367,157702.22,52664.78,15799.66,13166.38,2633.28
AUG,18,Bellwood,2,8,310906.79,287617.49,23289.3,104089,80799.35,23289.65,6986.94,5822.45,1164.49
AUG,18,Belvidere,20,97,6800522.79,6216952.76,583570.03,2165359,1581735.53,583623.47,175088.23,145906.89,29181.34
AUG,18,Bement,4,18,379101.14,353225.53,25875.61,120255,94378.41,25876.59,7763.15,6469.3,1293.85
AUG,18,Benld,3,15,347705.86,322900.85,24805.01,101227,76421.98,24805.02,7441.65,6201.38,1240.27
AUG,18,Bensenville,8,38,2046093.69,1862864.04,183229.65,630795,447544.8,183250.2,54975.38,45812.83,9162.55
AUG,18,Benson,1,4,189924.62,176172.47,13752.15,54807,41054.85,13752.15,4125.7,3438.08,687.62
AUG,18,Benton,12,56,1912129.29,1758541.86,153587.43,572747,419157.64,153589.36,46077.29,38397.75,7679.54
AUG,18,Berkeley,6,28,2184187.15,2020733.13,163454.02,664715,501261.38,163453.62,49036.45,40863.71,8172.74
AUG,18,Berwyn,53,242,12901659.51,11808166.68,1093492.83,4322575,3229211.59,1093363.41,328011.68,273343.16,54668.52
AUG,18,Bethalto,3,14,542845.59,496241.4,46604.19,158826,112221.8,46604.2,13981.29,11651.08,2330.21
AUG,18,Bethany,1,5,66473.1,59515.82,6957.28,25634,18676.95,6957.05,2087.14,1739.28,347.86
AUG,18,Big Rock,1,4,196821.1,180880.21,15940.89,53336,37395.11,15940.89,4782.33,3985.28,797.05
AUG,18,Blandinsville,2,6,122725.74,111325.65,11400.09,37529,26129.01,11399.99,3420.07,2850.07,570
AUG,18,Bloomingdale,7,28,1314374.92,1199873.13,114501.79,426131,311608.36,114522.64,34356.95,28630.81,5726.14
AUG,18,Bloomington,54,251,16832266.88,15495773.08,1336493.8,5318949,3981911.53,1337037.47,401113.91,334261.64,66852.27
AUG,18,Blue Island,29,131,6312497.93,5791651.78,520846.15,2099833,1578977.43,520855.57,156257.97,130215.02,26042.95
AUG,18,Blue Mound,2,10,308105.15,282400.61,25704.54,108603,82898.86,25704.14,7711.32,6426.11,1285.21
AUG,18,Bluffs,1,5,351832.16,322431.93,29400.23,113808,84407.77,29400.23,8820.12,7350.1,1470.02
AUG,18,Bond County,1,3,49562.69,46828.2,2734.49,16221,13486.42,2734.58,820.39,683.66,136.73
AUG,18,Boone County,7,31,1629097.19,1483826.35,145270.84,545492,400221.28,145270.72,43581.62,36318.02,7263.6
AUG,18,Bourbonnais,4,18,748971.96,675738.62,73233.34,274237,201003.59,73233.41,21970.15,18308.46,3661.69
AUG,18,Bowen,1,3,44372.72,40154.77,4217.95,14076,9857.93,4218.07,1265.48,1054.57,210.91
AUG,18,Braceville,1,5,142515.59,131239.32,11276.27,44801,33524.73,11276.27,3382.96,2819.13,563.83
AUG,18,Bradford,2,7,94695.18,86221.75,8473.43,30987,22521.42,8465.58,2539.76,2116.48,423.28
AUG,18,Bradley,21,96,4635663.75,4243541.45,392122.3,1513901,1121831.89,392069.11,117621.59,98018.02,19603.57
AUG,18,Braidwood,6,27,925121.87,845785.1,79336.77,286495,207148.51,79346.49,23804.3,19836.92,3967.38
AUG,18,Breese,9,37,1078968,999287.33,79680.67,356932,277249.71,79682.29,23904.99,19920.83,3984.16
AUG,18,Bridgeport,6,22,465071.51,428348.38,36723.13,139594,102871.19,36722.81,11016.97,9180.81,1836.16
AUG,18,Bridgeview,26,128,8285480.99,7603948.25,681532.74,2684880,2003493.25,681386.75,204417.02,170347.59,34069.43
AUG,18,Brimfield,3,15,470572.26,431416.14,39156.12,172396,133239.6,39156.4,11747.04,9789.21,1957.83
AUG,18,Broadlands,1,5,187540.82,169911.53,17629.29,57740,40110.86,17629.14,5288.76,4407.3,881.46
AUG,18,Broadview,6,28,1571808.43,1434614.51,137193.92,527319,390123.17,137195.83,41159.06,34299.24,6859.82
AUG,18,Brocton,1,5,76305.16,71068.59,5236.57,23752,18515.43,5236.57,1570.95,1309.12,261.83
AUG,18,Brookfield,14,67,3374883.53,3099159.14,275724.39,1138754,863011.34,275742.66,82723.54,68936.32,13787.22
AUG,18,Brooklyn,1,4,176843.43,163115.38,13728.05,50366,36637.95,13728.05,4118.39,3431.99,686.4
AUG,18,Brookport,2,6,95775.68,86194.97,9580.71,28481,18900.09,9580.91,2874.3,2395.25,479.05
AUG,18,Brown County,1,2,2769.71,2419.44,350.27,860,509.73,350.27,69.54,57.95,11.59
AUG,18,Brussels,2,6,86029.02,80445.69,5583.33,26489,20905.67,5583.33,1675.04,1395.87,279.17
AUG,18,Bryant,1,3,127374.04,118395.35,8978.69,38361,29382.31,8978.69,2693.65,2244.71,448.94
AUG,18,Buckley,2,10,337713.71,306992.83,30720.88,97374,66653.12,30720.88,9216.36,7680.31,1536.05
AUG,18,Buckner,1,5,315748.29,294502.21,21246.08,85774,64527.91,21246.09,6373.86,5311.55,1062.31
AUG,18,Buda,1,3,88780.97,80601.65,8179.32,31123,22943.68,8179.32,2453.87,2044.89,408.98
AUG,18,Buffalo,1,3,66128.15,60881.54,5246.61,20773,15526.61,5246.39,1573.93,1311.61,262.32
AUG,18,Buffalo Grove,8,36,1876422.74,1719380.03,157042.71,631061,474018.45,157042.55,47113.2,39261.01,7852.19
AUG,18,Bull Valley,1,4,31571.52,28322.36,3249.16,11642,8392.84,3249.16,974.74,812.29,162.45
AUG,18,Bulpitt,1,5,118040.44,108346.77,9693.67,41995,32301.33,9693.67,2908.15,2423.46,484.69
AUG,18,Buncombe,2,8,302786.17,283103.94,19682.23,74715,55032.77,19682.23,5904.73,4920.6,984.13
AUG,18,Bunker Hill,3,15,474285.82,437070.5,37215.32,149953,112849.74,37103.26,11131.17,9275.99,1855.18
AUG,18,Burbank,23,113,8452888.8,7780088.67,672800.13,2704804,2032094.12,672709.88,201813.9,168178.3,33635.6
AUG,18,Bureau,1,5,162109.46,154205.34,7904.12,46459,38567.4,7891.6,2367.54,1972.95,394.59
AUG,18,Bureau County,1,3,64807.89,60141.1,4666.79,20362,15695.16,4666.84,1400.04,1166.7,233.34
AUG,18,Burlington,1,5,155582.99,142810.03,12772.96,49823,37050.09,12772.91,3831.94,3193.28,638.66
AUG,18,Burnham,3,15,958640.58,885329.36,73311.22,347652,274340.78,73311.22,21993.61,18328.01,3665.6
AUG,18,Bushnell,3,12,538816.53,509577.44,29239.09,162343,133104.16,29238.84,8771.72,7309.76,1461.96
AUG,18,Byron,7,31,1209650.85,1099673.83,109977.02,403366,293388.97,109977.03,32993.43,27494.53,5498.9
AUG,18,Cabery,1,4,69436.1,61680.4,7755.7,25375,17619.3,7755.7,2326.76,1938.97,387.79
AUG,18,Cahokia,12,54,1629490.27,1499830.21,129660.06,497325,367664.02,129660.98,38898.95,32415.78,6483.17
AUG,18,Cairo,4,18,731558.8,671281.31,60277.49,254094,193816.84,60277.16,18083.18,15069.33,3013.85
AUG,18,Calhoun County,4,17,326291.04,300668.48,25622.56,109194,83571.33,25622.67,7686.94,6405.79,1281.15
AUG,18,Calumet City,18,85,5585236.45,5126142.57,459093.88,1887799,1428704.34,459094.66,137729.27,114774.42,22954.85
AUG,18,Calumet Park,11,48,4108645.18,3771662.4,336982.78,1449832,1112856.63,336975.37,101093.12,84244.28,16848.84
AUG,18,Cambridge,3,11,236014.32,220199.76,15814.56,58593,42737.89,15855.11,4756.59,3963.82,792.77
AUG,18,Camp Point,2,5,82094.94,74560.48,7534.46,23934,16399.54,7534.46,2260.41,1883.68,376.73
AUG,18,Campbell Hill,2,8,276479.04,250760.5,25718.54,70920,45201.46,25718.54,7715.56,6429.64,1285.92
AUG,18,Campus,1,3,45847.89,42710.68,3137.21,17108,13970.79,3137.21,941.22,784.35,156.87
AUG,18,Canton,12,55,2598688.27,2395460.13,203228.14,769652,566422.83,203229.17,60969.3,50807.77,10161.53
AUG,18,Cantrall,1,3,80892.66,76556.97,4335.69,23301,18965.21,4335.79,1300.74,1083.95,216.79
AUG,18,Capron,2,10,275926.47,256727.77,19198.7,86380,67181.3,19198.7,5759.71,4799.76,959.95
AUG,18,Carbon Cliff,2,10,264649.06,238720.05,25929.01,80586,54656.99,25929.01,7778.86,6482.39,1296.47
AUG,18,Carbon Hill,2,7,186117.05,173623.92,12493.13,62933,50439.74,12493.26,3748.02,3123.35,624.67
AUG,18,Carbondale,21,92,4572569.39,4228647.52,343921.87,1382580,1038644.03,343935.97,103181.43,85984.56,17196.87
AUG,18,Carlinville,10,41,1722493.93,1570209.12,152284.81,511029,358743.9,152285.1,45685.71,38071.44,7614.27
AUG,18,Carlyle,7,29,1117153.48,1018211.47,98942.01,361483,262540.86,98942.14,29683.01,24735.85,4947.16
AUG,18,Carmi,10,42,1760199.27,1625099.94,135099.33,470101,335001.79,135099.21,40530,33775.02,6754.98
AUG,18,Carol Stream,15,75,5474352.27,5053607.67,420744.6,1698054,1277308.69,420745.31,126224.44,105187.07,21037.37
AUG,18,Carpentersville,22,106,5758654.88,5271875.09,486779.79,1893529,1406701.64,486827.36,146049.15,121707.67,24341.48
AUG,18,Carrier Mills,2,9,303236.18,289689.74,13546.44,71630,58083.89,13546.11,4063.99,3386.67,677.32
AUG,18,Carroll County,3,11,409737.15,374758.74,34978.41,120812,85830.97,34981.03,10494.52,8745.43,1749.09
AUG,18,Carrollton,5,25,996685.46,923949.83,72735.63,306878,234111.18,72766.82,21830.36,18191.96,3638.4
AUG,18,Carterville,1,5,354389.11,329473.11,24916,103025,78109.17,24915.83,7474.77,6228.97,1245.8
AUG,18,Carthage,2,8,158630.06,142538.82,16091.24,51528,35436.8,16091.2,4827.34,4022.78,804.56
AUG,18,Cary,9,43,1875886.5,1704755.1,171131.4,593441,422296.38,171144.62,51343.7,42786.43,8557.27
AUG,18,Casey,6,25,952041.25,876592.74,75448.51,266647,191204.35,75442.65,22633,18860.83,3772.17
AUG,18,Caseyville,17,75,3685366.95,3387945.98,297420.97,1162475,865052.04,297422.96,89227.63,74356.37,14871.26
AUG,18,Cass County,1,5,66406.14,58960.56,7445.58,21028,13582.42,7445.58,2233.76,1861.47,372.29
AUG,18,Catlin,2,8,230109.69,210878.93,19230.76,70694,51463.24,19230.76,5769.35,4807.79,961.56
AUG,18,Cedar Point,2,8,265535.66,245578.98,19956.68,80546,60589.67,19956.33,5986.97,4989.15,997.82
AUG,18,Central City,3,15,1237545.99,1136463.13,101082.86,380467,279284.04,101182.96,30355.05,25295.88,5059.17
AUG,18,Centralia,19,92,5096272.24,4722727.75,373544.49,1418427,1044882.52,373544.48,112064.14,93386.77,18677.37
AUG,18,Centreville,2,9,646258.7,603594.48,42664.22,220324,177605.22,42718.78,12815.76,10679.8,2135.96
AUG,18,Cerro Gordo,1,4,115792.28,106726.61,9065.67,38408,29342.18,9065.82,2719.77,2266.48,453.29
AUG,18,Champaign,58,271,16575268.57,15283213.65,1292054.92,5612021,4320254.09,1291766.91,387532.27,322943.63,64588.64
AUG,18,Champaign County,6,27,1635033.03,1509775.81,125257.22,515376,390158.58,125217.42,37565.45,31304.56,6260.89
AUG,18,Chandlerville,2,7,176504.28,163071.02,13433.26,57297,43863.71,13433.29,4030.02,3358.35,671.67
AUG,18,Channahon,8,35,1788852.27,1630528.5,158323.77,573349,415025.29,158323.71,47497.45,39581.21,7916.24
AUG,18,Chapin,1,5,118015.63,108135.86,9879.77,35198,25317.98,9880.02,2964.05,2470.05,494
AUG,18,Charleston,16,68,3356665.94,3120089.52,236576.42,920662,684078.1,236583.9,70975.75,59146.49,11829.26
AUG,18,Chatham,11,48,2173466.17,2005261.93,168204.24,694363,526160.47,168202.53,50461.02,42050.86,8410.16
AUG,18,Chatsworth,2,8,78062.95,67484.5,10578.45,32301,21722.17,10578.83,3173.73,2644.78,528.95
AUG,18,Chebanse,3,12,226075.87,202318.97,23756.9,77392,53635.45,23756.55,7127.06,5939.21,1187.85
AUG,18,Chenoa,4,19,788478.86,719102.62,69376.24,237646,168300.25,69345.75,20803.89,17336.59,3467.3
AUG,18,Cherry,1,5,46654.73,44472.56,2182.17,14026,11843.82,2182.18,654.71,545.59,109.12
AUG,18,Cherry Valley,8,40,3012992.3,2790127.39,222864.91,944373,721508.98,222864.02,66859.59,55716.34,11143.25
AUG,18,Chester,9,43,1949179.55,1782589.17,166590.38,594711,428121.66,166589.34,49977.15,41647.62,8329.53
AUG,18,Chesterfield,1,5,115127.79,105239.09,9888.7,32083,22194.3,9888.7,2966.71,2472.26,494.45
AUG,18,Chicago Heights,14,66,4613763.3,4237691.71,376071.59,1596847,1220773.81,376073.19,112822.63,94018.88,18803.75
AUG,18,Chicago Ridge,21,100,5662558.52,5194717.4,467841.12,1775686,1307846.72,467839.28,140352.83,116960.73,23392.1
AUG,18,Chillicothe,14,67,2670055.63,2466001.55,204054.08,853613,649557.7,204055.3,61217.25,51014.38,10202.87
AUG,18,Christian County,4,18,712694.67,656354.91,56339.76,215985,159645.74,56339.26,16901.88,14084.9,2816.98
AUG,18,Christopher,7,29,1125439.35,1040187,85252.35,318288,233035.5,85252.5,25575.99,21313.34,4262.65
AUG,18,Cicero,40,182,14534336.53,13340214.7,1194121.83,5031323,3837306.86,1194016.14,358206.55,298505.52,59701.03
AUG,18,Cisne,2,10,305365.87,289438.8,15927.07,83623,67695.93,15927.07,4778.2,3981.84,796.36
AUG,18,Cissna Park,1,3,62222.49,57960.93,4261.56,20580,16318.61,4261.39,1278.44,1065.37,213.07
AUG,18,Claremont,1,3,76766.49,73721.32,3045.17,34060,31014.83,3045.17,913.56,761.3,152.26
AUG,18,Clark County,2,7,194885.21,188192.87,6692.34,48185,41492.71,6692.29,2007.76,1673.13,334.63
AUG,18,Clay City,1,5,318665.89,293312.88,25353.01,86086,60732.99,25353.01,7605.96,6338.3,1267.66
AUG,18,Clay County,1,3,34648.49,32274.66,2373.83,12166,9792.3,2373.7,712.14,593.45,118.69
AUG,18,Clayton,1,3,45061.62,42557.16,2504.46,13880,11375.54,2504.46,751.39,626.16,125.23
AUG,18,Clifton,4,18,424318.05,385800.62,38517.43,131128,92609.67,38518.33,11555.63,9629.69,1925.94
AUG,18,Clinton,10,49,2507113.73,2307995.02,199118.71,788394,589216.33,199177.67,59753.8,49794.85,9958.95
AUG,18,Clinton County,7,33,995514.93,918164.52,77350.41,335528,258177.62,77350.38,23205.4,19337.85,3867.55
AUG,18,Coal City,7,28,1218362.12,1109143.34,109218.78,376075,266856.27,109218.73,32765.9,27304.95,5460.95
AUG,18,Coal Valley,5,20,385190.01,351910.97,33279.04,131121,97840.85,33280.15,9984.27,8320.24,1664.03
AUG,18,Coalton,1,4,193820.53,177126.12,16694.41,62552,45857.59,16694.41,5008.39,4173.66,834.73
AUG,18,Cobden,1,3,217613.08,197995.98,19617.1,42114,22496.8,19617.2,5885.21,4904.34,980.87
AUG,18,Colfax,1,3,62955,59372.22,3582.78,17132,13549.52,3582.48,1074.75,895.63,179.12
AUG,18,Collinsville,17,74,3509450.7,3218610.33,290840.37,1030850,740009.8,290840.2,87252.74,72710.63,14542.11
AUG,18,Colona,4,18,589477.03,539112.6,50364.43,186268,135903.87,50364.13,15109.31,12591.1,2518.21
AUG,18,Columbia,9,37,1681046.89,1546436.16,134610.73,513863,379210.95,134652.05,40396.19,33663.51,6732.68
AUG,18,Compton,1,3,92548.38,85466.72,7081.66,26915,19833.43,7081.57,2124.51,1770.43,354.08
AUG,18,Cooksville,1,5,150124.76,141731.41,8393.35,47981,39587.67,8393.33,2518.09,2098.41,419.68
AUG,18,Cordova,2,9,299757.5,277873.13,21884.37,85165,63280.73,21884.27,6565.39,5471.17,1094.22
AUG,18,Coulterville,4,20,1317364.13,1221766.63,95597.5,411907,316289.24,95617.76,28685.62,23904.68,4780.94
AUG,18,Country Club Hills,5,23,939096.12,862820.74,76275.38,334312,258036.56,76275.44,22882.86,19069.05,3813.81
AUG,18,Countryside,20,87,6464204.55,5927084.22,537120.33,1946152,1409041.58,537110.42,161134.07,134278.4,26855.67
AUG,18,Crainville,2,10,263210.86,236213.94,26996.92,97091,70094.09,26996.91,8099.17,6749.32,1349.85
AUG,18,Crawford County,1,5,58730.74,53993.33,4737.41,19916,15178.59,4737.41,1421.27,1184.4,236.87
AUG,18,Creal Springs,1,3,54079.81,50494.88,3584.93,13636,10051.07,3584.93,1075.45,896.21,179.24
AUG,18,Crescent City,1,5,126315.85,116332.82,9983.03,41125,31141.84,9983.16,2995,2495.84,499.16
AUG,18,Crest Hill,16,67,3627239.85,3339203.22,288036.63,1216274,928236.87,288037.13,86411.79,72009.86,14401.93
AUG,18,Crestwood,27,129,8774059.02,8049091.3,724967.72,2871983,2146976.45,725006.55,217503.03,181252.58,36250.45
AUG,18,Crete,11,55,2880793.74,2642246.3,238547.44,950101,711553.18,238547.82,71564.8,59637.35,11927.45
AUG,18,Creve Coeur,10,42,1841904.53,1689025.92,152878.61,568745,415864.19,152880.81,45864.69,38220.58,7644.11
AUG,18,Crystal Lake,15,43,2268141.58,2065146.87,202994.71,763776,560781.25,202994.75,60898.71,50748.94,10149.77
AUG,18,Cuba,3,14,303095.93,279649.74,23446.19,91782,68335.63,23446.37,7033.96,5861.64,1172.32
AUG,18,Cullom,1,5,109512.1,102264.63,7247.47,33967,26719.53,7247.47,2174.33,1811.95,362.38
AUG,18,Cumberland County,2,8,205572.48,187960.78,17611.7,80010,62398.15,17611.85,5283.55,4402.96,880.59
AUG,18,Curran,1,5,111027.06,103689.16,7337.9,34880,27542,7338,2201.39,1834.5,366.89
AUG,18,Cypress,1,4,76047.59,68076.25,7971.34,17081,9109.66,7971.34,2391.45,1992.88,398.57
AUG,18,Dakota,1,5,115338.08,104008.63,11329.45,41926,30596.8,11329.2,3398.81,2832.34,566.47
AUG,18,Dallas City,2,10,331393.9,304183.04,27210.86,86661,59450.34,27210.66,8163.24,6802.7,1360.54
AUG,18,Dalton City,2,8,269900.34,242607.26,27293.08,98819,71526.19,27292.81,8187.91,6823.27,1364.64
AUG,18,Damiansville,1,4,88642.29,85986.43,2655.86,29314,26658.14,2655.86,796.81,664.01,132.8
AUG,18,Danvers,1,3,102150.13,95802.6,6347.53,26750,20402.48,6347.52,1904.31,1586.93,317.38
AUG,18,Danville,28,128,6319530.62,5808586.47,510944.15,2018989,1508071.57,510917.43,153276.11,127730.1,25546.01
AUG,18,Darien,8,38,3846871.1,3525830.76,321040.34,1162522,841481.93,321040.07,96312.43,80260.38,16052.05
AUG,18,Davis,2,8,242166.17,221018.36,21147.81,72842,51694.21,21147.79,6344.42,5287.02,1057.4
AUG,18,Davis Junction,3,15,537068.46,501972.6,35095.86,173720,138624.3,35095.7,10528.79,8774.01,1754.78
AUG,18,Dawson,2,7,218149.37,205246.07,12903.3,72470,59566.2,12903.8,3871.19,3225.99,645.2
AUG,18,De Witt,2,10,351155.75,323387.72,27768.03,112980,85211.97,27768.03,8330.53,6942.12,1388.41
AUG,18,Decatur,83,398,28414201.12,25986624.75,2427576.37,9322555,6895164.76,2427390.24,728221.4,606851.29,121370.11
AUG,18,Deer Creek,2,8,315778.97,292927.87,22851.1,86596,63743.88,22852.12,6855.62,5713.02,1142.6
AUG,18,DeKalb,20,93,4835238.53,4445482.79,389755.74,1530640,1140884.14,389755.86,116927.73,97439.79,19487.94
AUG,18,Delavan,2,8,151992.82,140100.56,11892.26,48615,36722.74,11892.26,3567.75,2973.12,594.63
AUG,18,Depue,4,18,257469.56,237261.1,20208.46,79583,59374.08,20208.92,6062.74,5052.28,1010.46
AUG,18,Diamond,5,23,1615918.59,1494089.23,121829.36,494272,372448.4,121823.6,36547.22,30456.03,6091.19
AUG,18,Dieterich,2,7,184728.05,167245.33,17482.72,61139,43655.99,17483.01,5244.98,4370.83,874.15
AUG,18,Divernon,4,20,1125338.72,1025539.75,99798.97,323729,223924.83,99804.17,29941.5,24951.25,4990.25
AUG,18,Dixmoor,2,9,452575.8,415932.78,36643.02,144328,107685.16,36642.84,10992.99,9160.83,1832.16
AUG,18,Dixon,26,117,5973679.97,5473068.65,500611.32,1883823,1383774.86,500048.14,150015.76,125013.16,25002.6
AUG,18,Dolton,13,57,3484430.94,3169125.06,315305.88,1226350,911045.04,315304.96,94592.03,78826.71,15765.32
