Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUL,19,Abingdon,4,16,479909.65,436677.56,43232.09,142029,98796.5,43232.5,14266.67,12105.05,2161.62
JUL,19,Adams County,12,46,1398960.94,1274368.74,124592.2,444642,320050.23,124591.77,41115.13,34885.57,6229.56
JUL,19,Addieville,1,4,64262.55,56064.38,8198.17,23320,15121.89,8198.11,2705.37,2295.46,409.91
JUL,19,Addison,22,105,6934552.16,6326714.87,607837.29,2179840,1572022.91,607817.09,200579.74,170188.87,30390.87
JUL,19,Albany,2,8,174381.78,165067.89,9313.89,66396,57082.25,9313.75,3073.6,2607.9,465.7
JUL,19,Albers,1,4,117657.69,108427.38,9230.31,42901,33670.54,9230.46,3046.08,2584.56,461.52
JUL,19,Albion,4,17,238876.86,212881.62,25995.24,58136,32140.5,25995.5,8578.57,7278.79,1299.78
JUL,19,Aledo,6,24,580469.89,533921.16,46548.73,181940,135392.12,46547.88,15360.78,13033.39,2327.39
JUL,19,Alexander County,3,13,375018.44,339822.85,35195.59,111968,76772.24,35195.76,11614.51,9854.73,1759.78
JUL,19,Alexis,2,7,115323.38,104383.74,10939.64,37840,26900.36,10939.64,3610.04,3063.07,546.97
JUL,19,Algonquin,17,77,2391036.98,2185569.67,205467.31,804703,599234.33,205468.67,67804.55,57531.13,10273.42
JUL,19,Alhambra,2,6,105811.74,97683.7,8128.04,39902,31773.96,8128.04,2682.26,2275.86,406.4
JUL,19,Alorton,2,10,1335750.68,1208263.93,127486.75,426457,298720.03,127736.97,42153.32,35766.45,6386.87
JUL,19,Alsey,1,5,168211.61,152880.84,15330.77,52796,37465.23,15330.77,5059.19,4292.64,766.55
JUL,19,Alsip,14,70,6021678.36,5536322.76,485355.6,1909121,1423779.17,485341.83,160162.68,135895.6,24267.08
JUL,19,Altamont,8,36,940815.31,859879.49,80935.82,275543,194607.32,80935.68,26708.66,22661.88,4046.78
JUL,19,Alto Pass,1,4,23498.02,20595.52,2902.5,7165,4262.56,2902.44,957.82,812.7,145.12
JUL,19,Alton,32,139,7032931.3,6509288.03,523643.27,2088989,1565354.17,523634.83,172799.69,146617.92,26181.77
JUL,19,Altona,1,5,174020.85,161779.6,12241.25,55736,43494.75,12241.25,4039.57,3427.51,612.06
JUL,19,Amboy,6,28,1051339.58,969389.02,81950.56,340432,258437.87,81994.13,27057.97,22958.29,4099.68
JUL,19,Andalusia,1,4,116892.2,107152.29,9739.91,30000,20259.91,9740.09,3214.21,2727.21,487
JUL,19,Andover,1,5,163620.86,149057.1,14563.76,53026,38462.24,14563.76,4806.06,4077.87,728.19
JUL,19,Anna,10,47,1780896.31,1638447.5,142448.81,489668,347219.93,142448.07,47007.89,39885.47,7122.42
JUL,19,Annawan,4,20,918885.05,841899.84,76985.21,303277,226789.08,76487.92,25240.99,21416.58,3824.41
JUL,19,Antioch,16,77,5737631.8,5291028.66,446603.14,1927675,1481114.87,446560.13,147364.79,125036.8,22327.99
JUL,19,Arcola,3,13,445497.67,408624.38,36873.29,136384,99502.22,36881.78,12170.91,10326.84,1844.07
JUL,19,Arenzville,1,2,16176.18,14485.73,1690.45,5485,3794.55,1690.45,557.84,473.32,84.52
JUL,19,Argenta,2,10,207573.96,189377.49,18196.47,66495,48298.85,18196.15,6004.71,5094.91,909.8
JUL,19,Arlington,2,10,280395.02,253706.73,26688.29,94197,67508.66,26688.34,8807.13,7472.72,1334.41
JUL,19,Aroma Park,4,15,824854.85,755420.93,69433.92,266141,196707.09,69433.91,22913.23,19441.54,3471.69
JUL,19,Arthur,3,14,310691.78,287926.55,22765.23,100508,77743.16,22764.84,7512.39,6374.15,1138.24
JUL,19,Ashkum,2,6,168321.23,155783.91,12537.32,56872,44334.68,12537.32,4137.22,3510.37,626.85
JUL,19,Ashland,2,9,177645.43,165927.82,11717.61,55849,44131.57,11717.43,3866.68,3280.83,585.85
JUL,19,Ashley,4,20,532666.4,490115.71,42550.69,169355,126804.13,42550.87,14041.86,11914.31,2127.55
JUL,19,Ashmore,3,15,554906.45,513490.19,41416.26,165946,124530,41416,13667.2,11596.41,2070.79
JUL,19,Ashton,3,15,379932.62,344345.89,35586.73,121856,86269.2,35586.8,11743.68,9964.33,1779.35
JUL,19,Assumption,4,20,439745.31,409791.38,29953.93,131567,101613.13,29953.87,9884.76,8387.07,1497.69
JUL,19,Astoria,1,3,68215.36,60818.89,7396.47,18932,11535.61,7396.39,2440.76,2070.95,369.81
JUL,19,Athens,4,20,683765.8,619654.95,64110.85,221021,156910.01,64110.99,21156.63,17951.08,3205.55
JUL,19,Atkinson,1,5,44021.65,39605.13,4416.52,16389,11972.48,4416.52,1457.42,1236.6,220.82
JUL,19,Atlanta,4,16,343396.02,317209.33,26186.69,103766,77578.83,26187.17,8641.71,7332.36,1309.35
JUL,19,Atwood,2,10,226065.43,207735.56,18329.87,59573,41242.88,18330.12,6048.93,5132.43,916.5
JUL,19,Auburn,11,50,1705244.65,1570512.67,134731.98,533461,398729.86,134731.14,44461.23,37724.68,6736.55
JUL,19,Augusta,3,10,237789.63,217289.3,20500.33,67482,46981.53,20500.47,6765.19,5740.16,1025.03
JUL,19,Aurora,31,148,9207416.42,8445222.84,762193.58,2908043,2145840.46,762202.54,251526.94,213416.82,38110.12
JUL,19,Ava,2,7,112622.55,105394.53,7228.02,29081,21852.99,7228.01,2385.26,2023.86,361.4
JUL,19,Aviston,3,10,180193.11,169794.49,10398.62,59132,48733.39,10398.61,3431.47,2911.55,519.92
JUL,19,Avon,2,9,201887.67,188176.94,13710.73,62997,49286.17,13710.83,4524.61,3839.07,685.54
JUL,19,Baldwin,1,3,31416.29,28933.21,2483.08,8794,6310.92,2483.08,819.42,695.26,124.16
JUL,19,Banner,2,8,269881.95,250693.53,19188.42,90239,71050.56,19188.44,6332.22,5372.8,959.42
JUL,19,Barry,6,27,965458.14,884613.94,80844.2,296404,215543.58,80860.42,26683.97,22640.95,4043.02
JUL,19,Bartelso,4,11,195445.94,179601.91,15844.03,63841,47996.55,15844.45,5228.6,4436.39,792.21
JUL,19,Bartlett,15,69,4563036.53,4187731.58,375304.95,1432394,1057089.84,375304.16,123850.38,105085.15,18765.23
JUL,19,Bartonville,15,73,3066610.18,2825788.94,240821.24,987524,746701.03,240822.97,79471.52,67430.4,12041.12
JUL,19,Basco,1,3,112555.37,102194.14,10361.23,39312,28950.77,10361.23,3419.23,2901.17,518.06
JUL,19,Batavia,7,35,1890001.16,1738465.4,151535.76,575812,424275.7,151536.3,50006.85,42430.07,7576.78
JUL,19,Batchtown,1,5,119408.57,111779.03,7629.54,39556,31926.46,7629.54,2517.69,2136.22,381.47
JUL,19,Bath,3,10,191778.16,180718.08,11060.08,66050,54989.92,11060.08,3649.83,3096.84,552.99
JUL,19,Bay View Gardens,1,5,115230.4,108646.88,6583.52,44153,37558.48,6594.52,2176.21,1846.48,329.73
JUL,19,Beach Park,5,24,1894538.91,1751081.77,143457.14,663468,520009.12,143458.88,47341.43,40168.47,7172.96
JUL,19,Beardstown,11,51,1917830.79,1748790.75,169040.04,566510,397503.22,169006.78,55772.09,47321.78,8450.31
JUL,19,Beaverville,2,5,231099.71,221442.43,9657.28,63760.52,54103.24,9657.28,3424.87,2941.97,482.9
JUL,19,Beckemeyer,2,10,618966,578221.88,40744.12,198632,157889.25,40742.75,13445.09,11407.95,2037.14
JUL,19,Bedford Park,7,33,3843478.98,3521482.41,321996.57,1265657,943774.93,321882.07,106221.09,90126.98,16094.11
JUL,19,Beecher,9,42,1359021.89,1236177.02,122844.87,447480,324634.85,122845.15,40538.73,34396.49,6142.24
JUL,19,Belgium,2,9,619174.84,573281.25,45893.59,199268,153374.66,45893.34,15144.82,12850.15,2294.67
JUL,19,Belleville,33,154,5881502,5402333.66,479168.34,1958276,1479107.3,479168.7,158125.56,134167.14,23958.42
JUL,19,Bellevue,4,20,752888.81,677269.17,75619.64,252214,176594.64,75619.36,24954.37,21173.41,3780.96
JUL,19,Bellwood,2,8,247893.34,227655.76,20237.58,87047,66809.46,20237.54,6678.43,5666.55,1011.88
JUL,19,Belvidere,29,142,6996016.94,6411401.27,584615.67,2238922,1654299.43,584622.57,192925.51,163694.39,29231.12
JUL,19,Bement,4,18,535323.84,491875.33,43448.51,169045,125596.74,43448.26,14337.92,12165.51,2172.41
JUL,19,Benld,4,19,417741.37,395083.69,22657.68,126935,104278.03,22656.97,7476.77,6343.92,1132.85
JUL,19,Bensenville,7,35,2359042.78,2160045.13,198997.65,774236,575238.34,198997.66,65669.17,55719.29,9949.88
JUL,19,Benson,1,4,138690.72,131724.74,6965.98,41274,34307.27,6966.73,2299,1950.67,348.33
JUL,19,Benton,13,61,1676018.46,1518977.96,157040.5,547573,390531.62,157041.38,51823.71,43971.64,7852.07
JUL,19,Berkeley,6,30,1818411.38,1666536.95,151874.43,589624,437749.27,151874.73,50118.58,42524.86,7593.72
JUL,19,Berwyn,57,263,12328663.79,11267380.8,1061282.99,4354408,3293080.6,1061327.4,350237.72,297171.41,53066.31
JUL,19,Bethalto,5,24,888419.48,819632.85,68786.63,279298,210511.47,68786.53,22699.42,19260.1,3439.32
JUL,19,Bethany,1,5,88079.61,80914.42,7165.19,31493,24327.81,7165.19,2364.46,2006.21,358.25
JUL,19,Big Rock,1,4,139605.2,127337.67,12267.53,45950,33682.47,12267.53,4048.27,3434.89,613.38
JUL,19,Bishop Hill,1,3,73749.7,69409.51,4340.19,21877,17536.81,4340.19,1432.2,1215.2,217
JUL,19,Blandinsville,3,9,286035.2,267676.5,18358.7,77858,59499.05,18358.95,6058.44,5140.49,917.95
JUL,19,Bloomingdale,6,25,1239205.27,1142397.46,96807.81,411203,314395.3,96807.7,31946.46,27106.08,4840.38
JUL,19,Bloomington,51,238,15768436.07,14448463.4,1319972.67,5097456,3777130.46,1320325.54,435707.55,369691.27,66016.28
JUL,19,Blue Island,29,138,6343240.61,5794702.23,548538.38,2228760,1680197.04,548562.96,181025.72,153597.62,27428.1
JUL,19,Blue Mound,2,10,280621.58,256574.32,24047.26,95769,71721.91,24047.09,7935.47,6733.12,1202.35
JUL,19,Bluffs,1,5,275453.31,251472.8,23980.51,82784,58803.49,23980.51,7913.53,6714.51,1199.02
JUL,19,Bond County,2,8,115753.37,104182.71,11570.66,41245,29674.34,11570.66,3818.35,3239.81,578.54
